t_o r_p l_p r_v l_v
1399546 4 5 0 0
1399556 4 5 0 0
1399566 4 5 0 0
1399576 4 5 0 0
1399586 4 5 0 0
1399596 4 5 0 0
1399606 4 5 0 0
1399616 4 5 0 0
1399626 4 5 0 0
1399636 4 5 0 0
1399646 4 5 0 0
1399656 4 5 0 0
1399666 4 5 0 0
1399676 4 5 0 0
1399686 4 5 0 0
1399696 4 5 0 0
1399706 4 5 0 0
1399716 4 5 0 0
1399726 4 5 0 0
1399736 4 5 0 0
1399746 4 5 0 0
1399756 4 5 0 0
1399766 4 5 0 0
1399776 4 5 0 0
1399786 4 5 0 0
1399796 4 5 0 0
1399806 4 5 0 0
1399816 4 5 0 0
1399826 4 5 0 0
1399836 4 5 0 0
1399846 4 5 0 0
1399856 4 5 0 0
1399866 4 5 0 0
1399876 4 5 0 0
1399886 4 5 0 0
1399896 4 5 0 0
1399906 4 5 0 0
1399916 4 5 0 0
1399926 4 5 0 0
1399936 4 5 0 0
1399946 4 5 0 0
1399956 4 5 0 0
1399966 4 5 0 0
1399976 4 5 0 0
1399986 4 5 0 0
1399996 4 5 0 0
1400006 4 5 0 0
1400016 4 5 0 0
1400026 4 5 0 0
1400036 4 5 0 0
1400046 4 5 0 0
1400056 4 5 0 0
1400066 4 5 0 0
1400076 4 5 0 0
1400086 4 5 0 0
1400096 4 5 0 0
1400106 4 5 0 0
1400116 4 5 0 0
1400126 4 5 0 0
1400136 4 5 0 0
1400146 4 5 0 0
1400156 4 5 0 0
1400166 4 5 0 0
1400176 4 5 0 0
1400186 4 5 0 0
1400196 4 5 0 0
1400206 4 5 0 0
1400216 4 5 0 0
1400226 4 5 0 0
1400236 4 5 0 0
1400246 4 5 0 0
1400256 4 5 0 0
1400266 4 5 0 0
1400276 4 5 0 0
1400286 4 5 0 0
1400296 4 5 0 0
1400306 4 5 0 0
1400316 4 5 0 0
1400326 4 5 0 0
1400336 4 5 0 0
1400346 4 5 0 0
1400356 4 5 0 0
1400366 4 5 0 0
1400376 4 5 0 0
1400386 4 5 0 0
1400396 4 5 0 0
1400407 4 5 0 0
1400417 4 5 0 0
1400427 4 5 0 0
1400437 4 5 0 0
1400447 4 5 0 0
1400457 4 5 0 0
1400467 4 5 0 0
1400476 4 5 0 0
1400486 4 5 0 0
1400496 4 5 0 0
1400507 4 5 0 0
1400516 4 5 0 0
1400526 4 5 0 0
1400536 4 5 0 0
1400546 4 5 0 0
1400556 4 5 0 0
1400566 4 5 0 0
1400576 4 5 0 0
1400586 4 5 0 0
1400596 4 5 0 0
1400606 4 5 0 0
1400616 4 5 0 0
1400626 4 5 0 0
1400636 4 5 0 0
1400646 4 5 0 0
1400656 4 5 0 0
1400666 4 5 0 0
1400676 4 5 0 0
1400686 4 5 0 0
1400696 4 5 0 0
1400706 4 5 0 0
1400716 4 5 0 0
1400726 4 5 0 0
1400736 4 5 0 0
1400746 4 5 0 0
1400756 4 5 0 0
1400766 4 5 0 0
1400776 4 5 0 0
1400786 4 5 0 0
1400796 4 5 0 0
1400806 4 5 0 0
1400816 4 5 0 0
1400826 4 5 0 0
1400836 4 5 0 0
1400846 4 5 0 0
1400856 4 5 0 0
1400866 4 5 0 0
1400876 4 5 0 0
1400886 4 5 0 0
1400896 4 5 0 0
1400906 4 5 0 0
1400916 4 5 0 0
1400926 4 5 0 0
1400936 4 5 0 0
1400946 4 5 0 0
1400956 4 5 0 0
1400966 4 5 0 0
1400976 4 5 0 0
1400986 4 5 0 0
1400996 4 5 0 0
1401006 4 5 0 0
1401016 4 5 0 0
1401026 4 5 0 0
1401036 4 5 0 0
1401046 4 5 0 0
1401056 4 5 0 0
1401066 4 5 0 0
1401076 4 5 0 0
1401086 4 5 0 0
1401096 4 5 0 0
1401106 4 5 0 0
1401116 4 5 0 0
1401126 4 5 0 0
1401136 4 5 0 0
1401146 4 5 0 0
1401156 4 5 0 0
1401166 4 5 0 0
1401176 4 5 0 0
1401186 4 5 0 0
1401196 4 5 0 0
1401206 4 5 0 0
1401216 4 5 0 0
1401226 4 5 0 0
1401236 4 5 0 0
1401246 4 5 0 0
1401256 4 5 0 0
1401266 4 5 0 0
1401276 4 5 0 0
1401286 4 5 0 0
1401296 4 5 0 0
1401306 4 5 0 0
1401316 4 5 0 0
1401326 4 5 0 0
1401336 4 5 0 0
1401346 4 5 0 0
1401356 4 5 0 0
1401366 4 5 0 0
1401376 4 5 0 0
1401386 4 5 0 0
1401396 4 5 0 0
1401406 4 5 0 0
1401416 4 5 0 0
1401426 4 5 0 0
1401436 4 5 0 0
1401446 4 5 0 0
1401456 4 5 0 0
1401466 4 5 0 0
1401476 4 5 0 0
1401486 4 5 0 0
1401496 4 5 0 0
1401506 4 5 0 0
1401516 4 5 0 0
1401526 4 5 0 0
1401536 4 5 0 0
1401546 4 5 0 0
1401556 4 5 0 0
1401566 4 5 0 0
1401576 4 5 0 0
1401586 4 5 0 0
1401596 4 5 0 0
1401606 4 5 0 0
1401616 4 5 0 0
1401626 4 5 0 0
1401636 4 5 0 0
1401646 4 5 0 0
1401656 4 5 0 0
1401666 4 5 0 0
1401676 4 5 0 0
1401686 4 5 0 0
1401696 4 5 0 0
1401706 4 5 0 0
1401716 4 5 0 0
1401726 4 5 0 0
1401736 4 5 0 0
1401746 4 5 0 0
1401756 4 5 0 0
1401766 4 5 0 0
1401776 4 5 0 0
1401786 4 5 0 0
1401796 4 5 0 0
1401806 4 5 0 0
1401816 4 5 0 0
1401826 4 5 0 0
1401836 4 5 0 0
1401846 4 5 0 0
1401856 4 5 0 0
1401866 4 5 0 0
1401876 4 5 0 0
1401886 4 5 0 0
1401896 4 5 0 0
1401906 4 5 0 0
1401916 4 5 0 0
1401926 4 5 0 0
1401936 4 5 0 0
1401946 4 5 0 0
1401956 4 5 0 0
1401966 4 5 0 0
1401976 4 5 0 0
1401986 4 5 0 0
1401996 4 5 0 0
1402006 4 5 0 0
1402016 4 5 0 0
1402026 4 5 0 0
1402036 4 5 0 0
1402046 4 5 0 0
1402056 4 5 0 0
1402066 4 5 0 0
1402076 4 5 0 0
1402086 4 5 0 0
1402096 4 5 0 0
1402106 4 5 0 0
1402116 4 5 0 0
1402126 4 5 0 0
1402136 4 5 0 0
1402146 4 5 0 0
1402156 4 5 0 0
1402166 4 5 0 0
1402176 4 5 0 0
1402186 4 5 0 0
1402196 4 5 0 0
1402206 4 5 0 0
1402216 4 5 0 0
1402226 4 5 0 0
1402236 4 5 0 0
1402246 4 5 0 0
1402256 4 5 0 0
1402266 4 5 0 0
1402276 4 5 0 0
1402286 4 5 0 0
1402296 4 5 0 0
1402306 4 5 0 0
1402316 4 5 0 0
1402326 4 5 0 0
1402336 4 5 0 0
1402346 4 5 0 0
1402356 4 5 0 0
1402366 4 5 0 0
1402376 4 5 0 0
1402386 4 5 0 0
1402396 4 5 0 0
1402406 4 5 0 0
1402416 4 5 0 0
1402426 4 5 0 0
1402436 4 5 0 0
1402447 4 5 0 0
1402457 4 5 0 0
1402467 4 5 0 0
1402477 4 5 0 0
1402487 4 5 0 0
1402497 4 5 0 0
1402507 4 5 0 0
1402516 4 5 0 0
1402526 4 5 0 0
1402536 4 5 0 0
1402546 4 5 0 0
1402556 4 5 0 0
1402566 4 5 0 0
1402576 4 5 0 0
1402586 4 5 0 0
1402596 4 5 0 0
1402606 4 5 0 0
1402616 4 5 0 0
1402626 4 5 0 0
1402636 4 5 0 0
1402646 4 5 0 0
1402656 4 5 0 0
1402666 4 5 0 0
1402676 4 5 0 0
1402686 4 5 0 0
1402696 4 5 0 0
1402706 4 5 0 0
1402716 4 5 0 0
1402726 4 5 0 0
1402736 4 5 0 0
1402746 4 5 0 0
1402756 4 5 0 0
1402766 4 5 0 0
1402776 4 5 0 0
1402786 4 5 0 0
1402796 4 5 0 0
1402806 4 5 0 0
1402816 4 5 0 0
1402826 4 5 0 0
1402836 4 5 0 0
1402846 4 5 0 0
1402856 4 5 0 0
1402866 4 5 0 0
1402876 4 5 0 0
1402886 4 5 0 0
1402896 4 5 0 0
1402906 4 5 0 0
1402916 4 5 0 0
1402926 4 5 0 0
1402936 4 5 0 0
1402946 4 5 0 0
1402956 4 5 0 0
1402966 4 5 0 0
1402976 4 5 0 0
1402986 4 5 0 0
1402996 4 5 0 0
1403006 4 5 0 0
1403016 4 5 0 0
1403026 4 5 0 0
1403036 4 5 0 0
1403046 4 5 0 0
1403056 4 5 0 0
1403066 4 5 0 0
1403076 4 5 0 0
1403086 4 5 0 0
1403096 4 5 0 0
1403106 4 5 0 0
1403116 4 5 0 0
1403126 4 5 0 0
1403136 4 5 0 0
1403146 4 5 0 0
1403156 4 5 0 0
1403166 4 5 0 0
1403176 4 5 0 0
1403186 4 5 0 0
1403196 4 5 0 0
1403206 4 5 0 0
1403216 4 5 0 0
1403226 4 5 0 0
1403236 4 5 0 0
1403246 4 5 0 0
1403256 4 5 0 0
1403266 4 5 0 0
1403276 4 5 0 0
1403286 4 5 0 0
1403296 4 5 0 0
1403306 4 5 0 0
1403316 4 5 0 0
1403326 4 5 0 0
1403336 4 5 0 0
1403346 4 5 0 0
1403356 4 5 0 0
1403366 4 5 0 0
1403376 4 5 0 0
1403386 4 5 0 0
1403396 4 5 0 0
1403406 4 5 0 0
1403416 4 5 0 0
1403426 4 5 0 0
1403436 4 5 0 0
1403446 4 5 0 0
1403456 4 5 0 0
1403466 4 5 0 0
1403476 4 5 0 0
1403486 4 5 0 0
1403496 4 5 0 0
1403506 4 5 0 0
1403516 4 5 0 0
1403526 4 5 0 0
1403536 4 5 0 0
1403546 4 5 0 0
1403556 4 5 0 0
1403566 4 5 0 0
1403576 4 5 0 0
1403586 4 5 0 0
1403596 4 5 0 0
1403606 4 5 0 0
1403616 4 5 0 0
1403626 4 5 0 0
1403636 4 5 0 0
1403646 4 5 0 0
1403656 4 5 0 0
1403666 4 5 0 0
1403676 4 5 0 0
1403686 4 5 0 0
1403696 4 5 0 0
1403706 4 5 0 0
1403716 4 5 0 0
1403726 4 5 0 0
1403736 4 5 0 0
1403746 4 5 0 0
1403756 4 5 0 0
1403766 4 5 0 0
1403776 4 5 0 0
1403786 4 5 0 0
1403796 4 5 0 0
1403806 4 5 0 0
1403816 4 5 0 0
1403826 4 5 0 0
1403836 4 5 0 0
1403846 4 5 0 0
1403856 4 5 0 0
1403866 4 5 0 0
1403876 4 5 0 0
1403886 4 5 0 0
1403896 4 5 0 0
1403906 4 5 0 0
1403916 4 5 0 0
1403926 4 5 0 0
1403936 4 5 0 0
1403946 4 5 0 0
1403956 4 5 0 0
1403966 4 5 0 0
1403976 4 5 0 0
1403986 4 5 0 0
1403996 4 5 0 0
1404006 4 5 0 0
1404016 4 5 0 0
1404026 4 5 0 0
1404036 4 5 0 0
1404046 4 5 0 0
1404056 4 5 0 0
1404066 4 5 0 0
1404076 4 5 0 0
1404086 4 5 0 0
1404096 4 5 0 0
1404106 4 5 0 0
1404116 4 5 0 0
1404126 4 5 0 0
1404136 4 5 0 0
1404146 4 5 0 0
1404156 4 5 0 0
1404166 4 5 0 0
1404176 4 5 0 0
1404186 4 5 0 0
1404196 4 5 0 0
1404206 4 5 0 0
1404216 4 5 0 0
1404226 4 5 0 0
1404236 4 5 0 0
1404246 4 5 0 0
1404256 4 5 0 0
1404266 4 5 0 0
1404276 4 5 0 0
1404286 4 5 0 0
1404296 4 5 0 0
1404306 4 5 0 0
1404316 4 5 0 0
1404326 4 5 0 0
1404336 4 5 0 0
1404346 4 5 0 0
1404356 4 5 0 0
1404366 4 5 0 0
1404376 4 5 0 0
1404386 4 5 0 0
1404396 4 5 0 0
1404406 4 5 0 0
1404416 4 5 0 0
1404426 4 5 0 0
1404436 4 5 0 0
1404446 4 5 0 0
1404456 4 5 0 0
1404466 4 5 0 0
1404477 4 5 0 0
1404486 4 5 0 0
1404497 4 5 0 0
1404507 4 5 0 0
1404517 4 5 0 0
1404527 4 5 0 0
1404537 4 5 0 0
1404547 4 5 0 0
1404557 4 5 0 0
1404567 4 5 0 0
1404576 4 5 0 0
1404586 4 5 0 0
1404596 4 5 0 0
1404606 4 5 0 0
1404616 4 5 0 0
1404626 4 5 0 0
1404636 4 5 0 0
1404646 4 5 0 0
1404656 4 5 0 0
1404666 4 5 0 0
1404676 4 5 0 0
1404686 4 5 0 0
1404696 4 5 0 0
1404706 4 5 0 0
1404716 4 5 0 0
1404726 4 5 0 0
1404736 4 5 0 0
1404746 4 5 0 0
1404756 4 5 0 0
1404766 4 5 0 0
1404776 4 5 0 0
1404786 4 5 0 0
1404796 4 5 0 0
1404806 4 5 0 0
1404816 4 5 0 0
1404826 4 5 0 0
1404836 4 5 0 0
1404846 4 5 0 0
1404856 4 5 0 0
1404866 4 5 0 0
1404876 4 5 0 0
1404886 4 5 0 0
1404896 4 5 0 0
1404906 4 5 0 0
1404916 4 5 0 0
1404926 4 5 0 0
1404936 4 5 0 0
1404946 4 5 0 0
1404956 4 5 0 0
1404966 4 5 0 0
1404976 4 5 0 0
1404986 4 5 0 0
1404996 4 5 0 0
1405006 4 5 0 0
1405016 4 5 0 0
1405026 4 5 0 0
1405036 4 5 0 0
1405046 4 5 0 0
1405056 4 5 0 0
1405066 4 5 0 0
1405076 4 5 0 0
1405086 4 5 0 0
1405096 4 5 0 0
1405106 4 5 0 0
1405116 4 5 0 0
1405126 4 5 0 0
1405136 4 5 0 0
1405146 4 5 0 0
1405156 4 5 0 0
1405166 4 5 0 0
1405176 4 5 0 0
1405186 4 5 0 0
1405196 4 5 0 0
1405206 4 5 0 0
1405216 4 5 0 0
1405226 4 5 0 0
1405236 4 5 0 0
1405246 4 5 0 0
1405256 4 5 0 0
1405266 4 5 0 0
1405276 4 5 0 0
1405286 4 5 0 0
1405296 4 5 0 0
1405306 4 5 0 0
1405316 4 5 0 0
1405326 4 5 0 0
1405336 4 5 0 0
1405346 4 5 0 0
1405356 4 5 0 0
1405366 4 5 0 0
1405376 4 5 0 0
1405386 4 5 0 0
1405396 4 5 0 0
1405406 4 5 0 0
1405416 4 5 0 0
1405426 4 5 0 0
1405436 4 5 0 0
1405446 4 5 0 0
1405456 4 5 0 0
1405466 4 5 0 0
1405476 4 5 0 0
1405486 4 5 0 0
1405496 4 5 0 0
1405506 4 5 0 0
1405516 4 5 0 0
1405526 4 5 0 0
1405536 4 5 0 0
1405546 4 5 0 0
1405556 4 5 0 0
1405566 4 5 0 0
1405576 4 5 0 0
1405586 4 5 0 0
1405596 4 5 0 0
1405606 4 5 0 0
1405616 4 5 0 0
1405626 4 5 0 0
1405636 4 5 0 0
1405646 4 5 0 0
1405656 4 5 0 0
1405666 4 5 0 0
1405676 4 5 0 0
1405686 4 5 0 0
1405696 4 5 0 0
1405706 4 5 0 0
1405716 4 5 0 0
1405726 4 5 0 0
1405736 4 5 0 0
1405746 4 5 0 0
1405756 4 5 0 0
1405766 4 5 0 0
1405776 4 5 0 0
1405786 4 5 0 0
1405796 4 5 0 0
1405806 4 5 0 0
1405816 4 5 0 0
1405826 4 5 0 0
1405836 4 5 0 0
1405846 4 5 0 0
1405856 4 5 0 0
1405866 4 5 0 0
1405876 4 5 0 0
1405886 4 5 0 0
1405896 4 5 0 0
1405906 4 5 0 0
1405916 4 5 0 0
1405926 4 5 0 0
1405936 4 5 0 0
1405946 4 5 0 0
1405956 4 5 0 0
1405966 4 5 0 0
1405976 4 5 0 0
1405986 4 5 0 0
1405996 4 5 0 0
1406006 4 5 0 0
1406016 4 5 0 0
1406026 4 5 0 0
1406036 4 5 0 0
1406046 4 5 0 0
1406056 4 5 0 0
1406066 4 5 0 0
1406076 4 5 0 0
1406086 4 5 0 0
1406096 4 5 0 0
1406106 4 5 0 0
1406116 4 5 0 0
1406126 4 5 0 0
1406136 4 5 0 0
1406146 4 5 0 0
1406156 4 5 0 0
1406166 4 5 0 0
1406176 4 5 0 0
1406186 4 5 0 0
1406196 4 5 0 0
1406206 4 5 0 0
1406216 4 5 0 0
1406226 4 5 0 0
1406236 4 5 0 0
1406246 4 5 0 0
1406256 4 5 0 0
1406266 4 5 0 0
1406276 4 5 0 0
1406286 4 5 0 0
1406296 4 5 0 0
1406306 4 5 0 0
1406316 4 5 0 0
1406326 4 5 0 0
1406336 4 5 0 0
1406346 4 5 0 0
1406356 4 5 0 0
1406366 4 5 0 0
1406376 4 5 0 0
1406386 4 5 0 0
1406396 4 5 0 0
1406406 4 5 0 0
1406416 4 5 0 0
1406426 4 5 0 0
1406436 4 5 0 0
1406446 4 5 0 0
1406456 4 5 0 0
1406466 4 5 0 0
1406476 4 5 0 0
1406486 4 5 0 0
1406496 4 5 0 0
1406506 4 5 0 0
1406516 4 5 0 0
1406526 4 5 0 0
1406536 4 5 0 0
1406546 4 5 0 0
1406556 4 5 0 0
1406566 4 5 0 0
1406576 4 5 0 0
1406587 4 5 0 0
1406597 4 5 0 0
1406607 4 5 0 0
1406617 4 5 0 0
1406627 4 5 0 0
1406637 4 5 0 0
1406647 4 5 0 0
1406656 4 5 0 0
1406666 4 5 0 0
1406676 4 5 0 0
1406686 4 5 0 0
1406696 4 5 0 0
1406706 4 5 0 0
1406716 4 5 0 0
1406726 4 5 0 0
1406736 4 5 0 0
1406746 4 5 0 0
1406756 4 5 0 0
1406766 4 5 0 0
1406776 4 5 0 0
1406786 4 5 0 0
1406796 4 5 0 0
1406806 4 5 0 0
1406816 4 5 0 0
1406826 4 5 0 0
1406836 4 5 0 0
1406846 4 5 0 0
1406856 4 5 0 0
1406866 4 5 0 0
1406876 4 5 0 0
1406886 4 5 0 0
1406896 4 5 0 0
1406906 4 5 0 0
1406916 4 5 0 0
1406926 4 5 0 0
1406936 4 5 0 0
1406946 4 5 0 0
1406956 4 5 0 0
1406966 4 5 0 0
1406976 4 5 0 0
1406986 4 5 0 0
1406996 4 5 0 0
1407006 4 5 0 0
1407016 4 5 0 0
1407026 4 5 0 0
1407036 4 5 0 0
1407046 4 5 0 0
1407056 4 5 0 0
1407066 4 5 0 0
1407076 4 5 0 0
1407086 4 5 0 0
1407096 4 5 0 0
1407106 4 5 0 0
1407116 4 5 0 0
1407126 4 5 0 0
1407136 4 5 0 0
1407146 4 5 0 0
1407156 4 5 0 0
1407166 4 5 0 0
1407176 4 5 0 0
1407186 4 5 0 0
1407196 4 5 0 0
1407206 4 5 0 0
1407216 4 5 0 0
1407226 4 5 0 0
1407236 4 5 0 0
1407246 4 5 0 0
1407256 4 5 0 0
1407266 4 5 0 0
1407276 4 5 0 0
1407286 4 5 0 0
1407296 4 5 0 0
1407306 4 5 0 0
1407316 4 5 0 0
1407326 4 5 0 0
1407336 4 5 0 0
1407346 4 5 0 0
1407356 4 5 0 0
1407366 4 5 0 0
1407376 4 5 0 0
1407386 4 5 0 0
1407396 4 5 0 0
1407406 4 5 0 0
1407416 4 5 0 0
1407426 4 5 0 0
1407436 4 5 0 0
1407446 4 5 0 0
1407456 4 5 0 0
1407466 4 5 0 0
1407476 4 5 0 0
1407486 4 5 0 0
1407496 4 5 0 0
1407506 4 5 0 0
1407516 4 5 0 0
1407526 4 5 0 0
1407536 4 5 0 0
1407546 4 5 0 0
1407556 4 5 0 0
1407566 4 5 0 0
1407576 4 5 0 0
1407586 4 5 0 0
1407596 4 5 0 0
1407606 4 5 0 0
1407616 4 5 0 0
1407626 4 5 0 0
1407636 4 5 0 0
1407646 4 5 0 0
1407656 4 5 0 0
1407666 4 5 0 0
1407676 4 5 0 0
1407686 4 5 0 0
1407696 4 5 0 0
1407706 4 5 0 0
1407716 4 5 0 0
1407726 4 5 0 0
1407736 4 5 0 0
1407746 4 5 0 0
1407756 4 5 0 0
1407766 4 5 0 0
1407776 4 5 0 0
1407786 4 5 0 0
1407796 4 5 0 0
1407806 4 5 0 0
1407816 4 5 0 0
1407826 4 5 0 0
1407836 4 5 0 0
1407846 4 5 0 0
1407856 4 5 0 0
1407866 4 5 0 0
1407876 4 5 0 0
1407886 4 5 0 0
1407896 4 5 0 0
1407906 4 5 0 0
1407916 4 5 0 0
1407926 4 5 0 0
1407936 4 5 0 0
1407946 4 5 0 0
1407956 4 5 0 0
1407966 4 5 0 0
1407976 4 5 0 0
1407986 4 5 0 0
1407996 4 5 0 0
1408006 4 5 0 0
1408016 4 5 0 0
1408026 4 5 0 0
1408036 4 5 0 0
1408046 4 5 0 0
1408056 4 5 0 0
1408066 4 5 0 0
1408076 4 5 0 0
1408086 4 5 0 0
1408096 4 5 0 0
1408106 4 5 0 0
1408116 4 5 0 0
1408126 4 5 0 0
1408136 4 5 0 0
1408146 4 5 0 0
1408156 4 5 0 0
1408166 4 5 0 0
1408176 4 5 0 0
1408186 4 5 0 0
1408196 4 5 0 0
1408206 4 5 0 0
1408216 4 5 0 0
1408226 4 5 0 0
1408236 4 5 0 0
1408246 4 5 0 0
1408256 4 5 0 0
1408266 4 5 0 0
1408276 4 5 0 0
1408286 4 5 0 0
1408296 4 5 0 0
1408306 4 5 0 0
1408316 4 5 0 0
1408326 4 5 0 0
1408336 4 5 0 0
1408346 4 5 0 0
1408356 4 5 0 0
1408366 4 5 0 0
1408376 4 5 0 0
1408386 4 5 0 0
1408396 4 5 0 0
1408406 4 5 0 0
1408416 4 5 0 0
1408426 4 5 0 0
1408436 4 5 0 0
1408446 4 5 0 0
1408456 4 5 0 0
1408466 4 5 0 0
1408476 4 5 0 0
1408486 4 5 0 0
1408496 4 5 0 0
1408506 4 5 0 0
1408516 4 5 0 0
1408526 4 5 0 0
1408536 4 5 0 0
1408546 4 5 0 0
1408556 4 5 0 0
1408566 4 5 0 0
1408576 4 5 0 0
1408586 4 5 0 0
1408596 4 5 0 0
1408606 4 5 0 0
1408616 4 5 0 0
1408626 4 5 0 0
1408636 4 5 0 0
1408646 4 5 0 0
1408656 4 5 0 0
1408666 4 5 0 0
1408676 4 5 0 0
1408687 4 5 0 0
1408697 4 5 0 0
1408707 4 5 0 0
1408717 4 5 0 0
1408727 4 5 0 0
1408737 4 5 0 0
1408747 4 5 0 0
1408757 4 5 0 0
1408766 4 5 0 0
1408776 4 5 0 0
1408786 4 5 0 0
1408796 4 5 0 0
1408806 4 5 0 0
1408816 4 5 0 0
1408826 4 5 0 0
1408836 4 5 0 0
1408846 4 5 0 0
1408856 4 5 0 0
1408866 4 5 0 0
1408876 4 5 0 0
1408886 4 5 0 0
1408896 4 5 0 0
1408906 4 5 0 0
1408916 4 5 0 0
1408926 4 5 0 0
1408936 4 5 0 0
1408946 4 5 0 0
1408956 4 5 0 0
1408966 4 5 0 0
1408976 4 5 0 0
1408986 4 5 0 0
1408996 4 5 0 0
1409006 4 5 0 0
1409016 4 5 0 0
1409026 4 5 0 0
1409036 4 5 0 0
1409046 4 5 0 0
1409056 4 5 0 0
1409066 4 5 0 0
1409076 4 5 0 0
1409086 4 5 0 0
1409096 4 5 0 0
1409106 4 5 0 0
1409116 4 5 0 0
1409126 4 5 0 0
1409136 4 5 0 0
1409146 4 5 0 0
1409156 4 5 0 0
1409166 4 5 0 0
1409176 4 5 0 0
1409186 4 5 0 0
1409196 4 5 0 0
1409206 4 5 0 0
1409216 4 5 0 0
1409226 4 5 0 0
1409236 4 5 0 0
1409246 4 5 0 0
1409256 4 5 0 0
1409266 4 5 0 0
1409276 4 5 0 0
1409286 4 5 0 0
1409296 4 5 0 0
1409306 4 5 0 0
1409316 4 5 0 0
1409326 4 5 0 0
1409336 4 5 0 0
1409346 4 5 0 0
1409356 4 5 0 0
1409366 4 5 0 0
1409376 4 5 0 0
1409386 4 5 0 0
1409396 4 5 0 0
1409406 4 5 0 0
1409416 4 5 0 0
1409426 4 5 0 0
1409436 4 5 0 0
1409446 4 5 0 0
1409456 4 5 0 0
1409466 4 5 0 0
1409476 4 5 0 0
1409486 4 5 0 0
1409496 4 5 0 0
1409506 4 5 0 0
1409516 4 5 0 0
1409526 4 5 0 0
1409536 4 5 0 0
1409546 4 5 0 0
1409556 4 5 0 0
1409566 4 5 0 0
1409576 4 5 0 0
1409586 4 5 0 0
1409596 4 5 0 0
1409606 4 5 0 0
1409616 4 5 0 0
1409626 4 5 0 0
1409636 4 5 0 0
1409646 4 5 0 0
1409656 4 5 0 0
1409666 4 5 0 0
1409676 4 5 0 0
1409686 4 5 0 0
1409696 4 5 0 0
1409706 4 5 0 0
1409716 4 5 0 0
1409726 4 5 0 0
1409736 4 5 0 0
1409746 4 5 0 0
1409756 4 5 0 0
1409766 4 5 0 0
1409776 4 5 0 0
1409786 4 5 0 0
1409796 4 5 0 0
1409806 4 5 0 0
1409816 4 5 0 0
1409826 4 5 0 0
1409836 4 5 0 0
1409846 4 5 0 0
1409856 4 5 0 0
1409866 4 5 0 0
1409876 4 5 0 0
1409886 4 5 0 0
1409896 4 5 0 0
1409906 4 5 0 0
1409916 4 5 0 0
1409926 4 5 0 0
1409936 4 5 0 0
1409946 4 5 0 0
1409956 4 5 0 0
1409966 4 5 0 0
1409976 4 5 0 0
1409986 4 5 0 0
1409996 4 5 0 0
1410006 4 5 0 0
1410016 4 5 0 0
1410026 4 5 0 0
1410036 4 5 0 0
1410046 4 5 0 0
1410056 4 5 0 0
1410066 4 5 0 0
1410076 4 5 0 0
1410086 4 5 0 0
1410096 4 5 0 0
1410106 4 5 0 0
1410116 4 5 0 0
1410126 4 5 0 0
1410136 4 5 0 0
1410146 4 5 0 0
1410156 4 5 0 0
1410166 4 5 0 0
1410176 4 5 0 0
1410186 4 5 0 0
1410196 4 5 0 0
1410206 4 5 0 0
1410216 4 5 0 0
1410226 4 5 0 0
1410236 4 5 0 0
1410246 4 5 0 0
1410256 4 5 0 0
1410266 4 5 0 0
1410276 4 5 0 0
1410286 4 5 0 0
1410296 4 5 0 0
1410306 4 5 0 0
1410316 4 5 0 0
1410326 4 5 0 0
1410336 4 5 0 0
1410346 4 5 0 0
1410356 4 5 0 0
1410366 4 5 0 0
1410376 4 5 0 0
1410386 4 5 0 0
1410396 4 5 0 0
1410406 4 5 0 0
1410416 4 5 0 0
1410426 4 5 0 0
1410436 4 5 0 0
1410446 4 5 0 0
1410456 4 5 0 0
1410466 4 5 0 0
1410476 4 5 0 0
1410486 4 5 0 0
1410496 4 5 0 0
1410506 4 5 0 0
1410516 4 5 0 0
1410526 4 5 0 0
1410536 4 5 0 0
1410546 4 5 0 0
1410556 4 5 0 0
1410566 4 5 0 0
1410576 4 5 0 0
1410586 4 5 0 0
1410596 4 5 0 0
1410606 4 5 0 0
1410616 4 5 0 0
1410626 4 5 0 0
1410636 4 5 0 0
1410646 4 5 0 0
1410656 4 5 0 0
1410666 4 5 0 0
1410676 4 5 0 0
1410686 4 5 0 0
1410696 4 5 0 0
1410706 4 5 0 0
1410716 4 5 0 0
1410726 4 5 0 0
1410736 4 5 0 0
1410746 4 5 0 0
1410757 4 5 0 0
1410766 4 5 0 0
1410777 4 5 0 0
1410787 4 5 0 0
1410797 4 5 0 0
1410807 4 5 0 0
1410817 4 5 0 0
1410827 4 5 0 0
1410837 4 5 0 0
1410847 4 5 0 0
1410856 4 5 0 0
1410866 4 5 0 0
1410876 4 5 0 0
1410886 4 5 0 0
1410896 4 5 0 0
1410906 4 5 0 0
1410916 4 5 0 0
1410926 4 5 0 0
1410936 4 5 0 0
1410946 4 5 0 0
1410956 4 5 0 0
1410966 4 5 0 0
1410976 4 5 0 0
1410986 4 5 0 0
1410996 4 5 0 0
1411006 4 5 0 0
1411016 4 5 0 0
1411026 4 5 0 0
1411036 4 5 0 0
1411046 4 5 0 0
1411056 4 5 0 0
1411066 4 5 0 0
1411076 4 5 0 0
1411086 4 5 0 0
1411096 4 5 0 0
1411106 4 5 0 0
1411116 4 5 0 0
1411126 4 5 0 0
1411136 4 5 0 0
1411146 4 5 0 0
1411156 4 5 0 0
1411166 4 5 0 0
1411176 4 5 0 0
1411186 4 5 0 0
