t pos_x pos_y free_degree
1985306 -5884 -167563 183
1985316 -5884 -167563 187
1985326 -5884 -167563 190
1985336 -5884 -167563 187
1985346 -5884 -167563 186
1985356 -5884 -167563 182
1985366 -5884 -167563 182
1985376 -5884 -167563 189
1985386 -5884 -167563 184
1985396 -5884 -167563 181
1985406 -5884 -167563 178
1985416 -5884 -167563 181
1985426 -5884 -167563 184
1985436 -5884 -167563 185
1985446 -5884 -167563 189
1985456 -5884 -167563 183
1985466 -5884 -167563 173
1985476 -5884 -167563 182
1985486 -5884 -167563 184
1985496 -5884 -167563 181
1985506 -5884 -167563 183
1985516 -5884 -167563 181
1985526 -5884 -167563 181
1985536 -5884 -167563 178
1985546 -5884 -167563 191
1985556 -5884 -167563 181
1985566 -5884 -167563 183
1985576 -5884 -167563 174
1985586 -5884 -167563 186
1985596 -5884 -167563 187
1985606 -5884 -167563 181
1985616 -5884 -167563 184
1985626 -5884 -167563 183
1985636 -5884 -167563 178
1985646 -5884 -167563 177
1985656 -5884 -167563 181
1985666 -5884 -167563 182
1985676 -5884 -167563 183
1985686 -5884 -167563 186
1985696 -5884 -167563 188
1985706 -5884 -167563 189
1985716 -5884 -167563 168
1985726 -5884 -167563 186
1985736 -5884 -167563 179
1985746 -5884 -167563 182
1985756 -5884 -167563 182
1985766 -5884 -167563 181
1985776 -5884 -167563 185
1985786 -5884 -167563 185
1985796 -5884 -167563 175
1985806 -5884 -167563 176
1985816 -5884 -167563 186
1985826 -5884 -167563 177
1985836 -5884 -167563 179
1985846 -5884 -167563 188
1985856 -5884 -167563 183
1985866 -5884 -167563 181
1985876 -5884 -167563 182
1985886 -5884 -167563 187
1985896 -5884 -167563 186
1985906 -5884 -167563 174
1985916 -5884 -167563 176
1985926 -5884 -167563 186
1985936 -5884 -167563 185
1985946 -5884 -167563 172
1985956 -5884 -167563 190
1985966 -5883 -167563 178
1985976 -5883 -167563 182
1985986 -5883 -167563 182
1985996 -5883 -167563 178
1986006 -5883 -167563 191
1986016 -5883 -167563 179
1986026 -5883 -167563 184
1986036 -5883 -167563 176
1986046 -5883 -167563 182
1986056 -5883 -167563 180
1986066 -5883 -167563 183
1986076 -5883 -167563 175
1986086 -5883 -167563 181
1986096 -5883 -167563 175
1986106 -5883 -167563 189
1986116 -5883 -167563 188
1986126 -5883 -167563 181
1986136 -5883 -167563 180
1986146 -5883 -167563 185
1986156 -5883 -167563 185
1986166 -5883 -167563 175
1986176 -5883 -167563 184
1986186 -5883 -167563 182
1986196 -5883 -167563 179
1986206 -5883 -167563 180
1986216 -5883 -167563 180
1986226 -5883 -167563 183
1986236 -5883 -167563 177
1986246 -5883 -167563 186
1986256 -5883 -167563 187
1986266 -5883 -167563 185
1986276 -5883 -167564 178
1986286 -5883 -167564 172
1986296 -5883 -167564 180
1986306 -5883 -167564 189
1986316 -5883 -167564 177
1986326 -5883 -167564 182
1986336 -5883 -167564 185
1986346 -5883 -167564 175
1986356 -5883 -167564 182
1986366 -5883 -167564 180
1986376 -5883 -167564 183
1986386 -5883 -167564 177
1986396 -5883 -167564 183
1986406 -5883 -167564 189
1986416 -5883 -167564 175
1986426 -5883 -167564 174
1986436 -5883 -167564 182
1986446 -5883 -167564 190
1986456 -5883 -167564 179
1986466 -5883 -167564 184
1986476 -5883 -167564 183
1986486 -5883 -167564 176
1986496 -5883 -167564 178
1986506 -5883 -167564 192
1986516 -5883 -167564 180
1986526 -5883 -167564 175
1986536 -5883 -167564 188
1986546 -5883 -167564 180
1986556 -5883 -167564 180
1986566 -5883 -167564 186
1986576 -5883 -167564 179
1986586 -5883 -167564 193
1986596 -5883 -167564 184
1986606 -5883 -167564 180
1986616 -5883 -167564 182
1986626 -5883 -167564 186
1986636 -5883 -167564 184
1986646 -5883 -167564 180
1986656 -5883 -167564 183
1986666 -5883 -167564 186
1986676 -5883 -167564 179
1986686 -5883 -167564 182
1986696 -5883 -167564 185
1986706 -5883 -167564 174
1986716 -5883 -167564 179
1986726 -5883 -167564 185
1986736 -5883 -167564 174
1986746 -5883 -167564 181
1986756 -5883 -167564 181
1986766 -5883 -167564 179
1986776 -5883 -167564 186
1986786 -5883 -167564 171
1986796 -5883 -167564 179
1986806 -5883 -167564 192
1986816 -5883 -167564 183
1986826 -5883 -167564 182
1986836 -5883 -167564 193
1986846 -5883 -167564 192
1986856 -5883 -167564 178
1986866 -5883 -167564 184
1986876 -5883 -167564 181
1986886 -5883 -167564 182
1986896 -5883 -167564 182
1986906 -5883 -167564 186
1986916 -5883 -167564 189
1986926 -5883 -167564 180
1986936 -5883 -167564 183
1986946 -5883 -167564 187
1986956 -5883 -167564 187
1986966 -5883 -167564 183
1986976 -5883 -167564 183
1986986 -5883 -167564 186
1986996 -5883 -167564 182
1987006 -5883 -167564 183
1987016 -5883 -167564 188
1987026 -5883 -167564 195
1987036 -5883 -167564 182
1987046 -5883 -167564 180
1987056 -5883 -167564 180
1987066 -5883 -167564 179
1987076 -5883 -167564 181
1987086 -5883 -167564 182
1987096 -5883 -167564 185
1987106 -5883 -167564 183
1987116 -5883 -167564 186
1987126 -5883 -167564 184
1987136 -5883 -167564 191
1987147 -5883 -167564 185
1987157 -5883 -167564 180
1987167 -5883 -167564 183
1987177 -5883 -167564 177
1987187 -5883 -167564 182
1987197 -5883 -167565 182
1987207 -5883 -167565 185
1987216 -5883 -167565 185
1987226 -5883 -167565 178
1987236 -5883 -167565 177
1987246 -5883 -167565 186
1987256 -5883 -167565 181
1987266 -5883 -167565 183
1987276 -5883 -167565 190
1987286 -5883 -167565 191
1987296 -5883 -167565 178
1987306 -5883 -167565 187
1987316 -5883 -167565 186
1987326 -5883 -167565 187
1987336 -5883 -167565 181
1987346 -5883 -167565 177
1987356 -5883 -167565 185
1987366 -5883 -167565 188
1987376 -5883 -167565 184
1987386 -5883 -167565 182
1987396 -5883 -167565 190
1987406 -5883 -167565 176
1987416 -5883 -167565 184
1987426 -5883 -167565 189
1987436 -5883 -167565 184
1987446 -5883 -167565 188
1987456 -5883 -167565 182
1987466 -5883 -167565 190
1987476 -5883 -167565 185
1987486 -5883 -167565 184
1987496 -5883 -167565 188
1987506 -5883 -167565 178
1987516 -5883 -167565 177
1987526 -5883 -167565 178
1987536 -5883 -167565 186
1987546 -5883 -167565 179
1987556 -5883 -167565 186
1987566 -5883 -167565 184
1987576 -5883 -167565 182
1987586 -5883 -167565 182
1987596 -5883 -167565 181
1987606 -5883 -167565 180
1987616 -5883 -167565 181
1987626 -5883 -167565 182
1987636 -5883 -167565 190
1987646 -5883 -167565 177
1987656 -5883 -167565 176
1987666 -5883 -167565 182
1987676 -5883 -167565 180
1987686 -5883 -167565 178
1987696 -5883 -167565 174
1987706 -5883 -167565 180
1987716 -5883 -167565 175
1987726 -5883 -167565 186
1987736 -5883 -167565 186
1987746 -5883 -167565 187
1987756 -5883 -167565 186
1987766 -5883 -167565 182
1987776 -5883 -167565 189
1987786 -5883 -167565 178
1987796 -5883 -167565 179
1987806 -5883 -167565 179
1987816 -5883 -167565 191
1987826 -5883 -167565 181
1987836 -5883 -167565 184
1987846 -5883 -167565 181
1987856 -5883 -167565 189
1987866 -5883 -167565 179
1987876 -5883 -167565 182
1987886 -5883 -167565 185
1987896 -5883 -167565 183
1987906 -5883 -167565 183
1987916 -5883 -167564 185
1987926 -5883 -167564 182
1987936 -5883 -167564 186
1987946 -5883 -167564 186
1987956 -5883 -167564 190
1987966 -5883 -167564 180
1987976 -5883 -167564 180
1987986 -5883 -167564 187
1987996 -5883 -167564 185
1988006 -5883 -167564 183
1988016 -5883 -167564 184
1988026 -5883 -167564 188
1988036 -5883 -167564 178
1988046 -5883 -167564 174
1988056 -5883 -167564 185
1988066 -5883 -167564 183
1988076 -5883 -167564 187
1988086 -5883 -167564 180
1988096 -5883 -167564 181
1988106 -5883 -167564 175
1988116 -5883 -167564 180
1988126 -5883 -167564 181
1988136 -5883 -167564 185
1988146 -5883 -167564 181
1988156 -5883 -167564 180
1988166 -5883 -167564 181
1988176 -5883 -167564 186
1988186 -5883 -167564 180
1988196 -5883 -167564 185
1988206 -5883 -167564 176
1988216 -5883 -167564 185
1988226 -5883 -167564 186
1988236 -5883 -167564 178
1988246 -5883 -167564 186
1988256 -5883 -167564 184
1988266 -5883 -167564 184
1988276 -5883 -167564 182
1988286 -5883 -167564 188
1988296 -5883 -167564 181
1988306 -5883 -167564 182
1988316 -5883 -167564 181
1988326 -5883 -167564 187
1988336 -5883 -167564 186
1988346 -5883 -167564 176
1988356 -5883 -167564 174
1988366 -5883 -167564 181
1988376 -5883 -167564 181
1988386 -5883 -167564 184
1988396 -5883 -167564 177
1988406 -5883 -167564 183
1988416 -5883 -167564 178
1988426 -5883 -167564 183
1988436 -5883 -167564 183
1988446 -5883 -167564 185
1988456 -5883 -167564 184
1988466 -5883 -167564 185
1988476 -5883 -167564 190
1988486 -5883 -167564 187
1988496 -5883 -167564 179
1988506 -5883 -167564 178
1988516 -5883 -167564 181
1988526 -5883 -167564 187
1988536 -5883 -167564 188
1988546 -5883 -167564 180
1988556 -5883 -167564 190
1988566 -5883 -167564 181
1988576 -5883 -167564 182
1988586 -5883 -167564 188
1988596 -5883 -167564 186
1988606 -5883 -167564 183
1988616 -5883 -167564 183
1988626 -5883 -167564 186
1988636 -5883 -167564 183
1988646 -5883 -167564 185
1988656 -5883 -167564 187
1988666 -5883 -167564 185
1988676 -5883 -167564 183
1988686 -5883 -167564 180
1988696 -5883 -167564 178
1988706 -5883 -167564 184
1988716 -5883 -167564 184
1988726 -5883 -167564 183
1988736 -5883 -167564 187
1988746 -5883 -167564 183
1988756 -5883 -167564 178
1988766 -5883 -167564 187
1988776 -5883 -167564 187
1988786 -5883 -167564 177
1988796 -5883 -167563 187
1988806 -5883 -167563 183
1988816 -5883 -167563 187
1988826 -5883 -167563 183
1988836 -5883 -167563 182
1988846 -5883 -167563 184
1988856 -5883 -167563 181
1988866 -5883 -167563 183
1988876 -5883 -167563 185
1988886 -5883 -167563 181
1988896 -5883 -167563 182
1988906 -5883 -167563 191
1988916 -5883 -167563 180
1988926 -5883 -167563 189
1988936 -5883 -167563 187
1988946 -5883 -167563 183
1988956 -5883 -167563 181
1988966 -5883 -167563 187
1988976 -5883 -167563 192
1988986 -5883 -167563 185
1988996 -5883 -167563 183
1989006 -5883 -167563 187
1989016 -5883 -167563 185
1989026 -5883 -167563 178
1989036 -5883 -167563 189
1989046 -5883 -167563 185
1989056 -5883 -167563 182
1989066 -5883 -167563 184
1989076 -5883 -167563 189
1989086 -5883 -167563 191
1989096 -5883 -167563 176
1989106 -5883 -167563 191
1989116 -5883 -167563 182
1989127 -5883 -167563 188
1989137 -5883 -167563 177
1989147 -5883 -167563 178
1989157 -5883 -167563 178
1989167 -5883 -167563 183
1989177 -5883 -167563 177
1989187 -5883 -167563 190
1989196 -5883 -167563 191
1989206 -5883 -167563 177
1989216 -5883 -167563 181
1989226 -5883 -167563 182
1989236 -5883 -167563 177
1989246 -5883 -167563 180
1989256 -5883 -167563 179
1989266 -5883 -167563 179
1989276 -5883 -167563 178
1989286 -5883 -167563 181
1989296 -5883 -167563 185
1989306 -5883 -167563 187
1989316 -5883 -167563 186
1989326 -5883 -167563 174
1989336 -5883 -167563 183
1989346 -5883 -167563 187
1989356 -5883 -167563 174
1989366 -5883 -167563 185
1989376 -5883 -167563 189
1989386 -5883 -167563 189
1989396 -5883 -167563 176
1989406 -5883 -167563 182
1989416 -5883 -167562 182
1989426 -5883 -167562 182
1989436 -5883 -167562 177
1989446 -5883 -167562 183
1989456 -5883 -167562 185
1989466 -5883 -167562 184
1989476 -5883 -167562 187
1989486 -5883 -167562 184
1989496 -5883 -167562 187
1989506 -5883 -167562 177
1989516 -5883 -167562 181
1989526 -5883 -167562 185
1989536 -5883 -167562 178
1989546 -5883 -167562 181
1989556 -5883 -167562 181
1989566 -5883 -167562 189
1989576 -5883 -167562 183
1989586 -5883 -167562 175
1989596 -5883 -167562 185
1989606 -5883 -167562 186
1989616 -5883 -167562 185
1989626 -5883 -167562 189
1989636 -5883 -167562 191
1989646 -5883 -167562 183
1989656 -5883 -167562 181
1989666 -5883 -167562 182
1989676 -5883 -167562 184
1989686 -5883 -167562 184
1989696 -5883 -167562 187
1989706 -5883 -167562 188
1989716 -5883 -167562 187
1989726 -5883 -167562 174
1989736 -5883 -167562 187
1989746 -5883 -167562 190
1989756 -5883 -167562 180
1989766 -5883 -167562 179
1989776 -5883 -167562 183
1989786 -5883 -167562 179
1989796 -5883 -167562 180
1989806 -5883 -167562 184
1989816 -5883 -167562 190
1989826 -5883 -167562 183
1989836 -5883 -167562 174
1989846 -5883 -167562 182
1989856 -5883 -167562 189
1989866 -5883 -167562 186
1989876 -5883 -167562 179
1989886 -5883 -167562 190
1989896 -5883 -167562 188
1989906 -5883 -167562 184
1989916 -5883 -167562 181
1989926 -5883 -167562 185
1989936 -5883 -167562 186
1989946 -5883 -167562 186
1989956 -5883 -167562 185
1989966 -5883 -167562 188
1989976 -5883 -167562 184
1989986 -5883 -167562 181
1989996 -5883 -167562 184
1990006 -5883 -167562 186
1990016 -5883 -167562 185
1990026 -5883 -167562 192
1990036 -5883 -167562 184
1990046 -5883 -167562 188
1990056 -5883 -167562 180
1990066 -5883 -167562 177
1990076 -5883 -167562 180
1990086 -5883 -167562 179
1990096 -5883 -167562 182
1990106 -5883 -167562 187
1990116 -5883 -167562 181
1990126 -5883 -167562 182
1990136 -5883 -167562 179
1990146 -5883 -167562 186
1990156 -5883 -167561 188
1990166 -5883 -167561 181
1990176 -5883 -167561 187
1990186 -5883 -167561 182
1990196 -5883 -167561 185
1990206 -5883 -167561 175
1990216 -5883 -167561 187
1990226 -5883 -167561 190
1990236 -5883 -167561 187
1990246 -5883 -167561 184
1990256 -5883 -167561 185
1990266 -5883 -167561 183
1990276 -5883 -167561 183
1990286 -5883 -167561 180
1990296 -5883 -167561 185
1990306 -5883 -167561 189
1990316 -5883 -167561 184
1990326 -5883 -167561 190
1990336 -5883 -167561 185
1990346 -5883 -167561 185
1990356 -5883 -167561 179
1990366 -5883 -167561 184
1990376 -5883 -167561 184
1990386 -5883 -167561 187
1990396 -5883 -167561 179
1990406 -5883 -167561 198
1990416 -5883 -167561 182
1990426 -5883 -167561 191
1990436 -5883 -167561 185
1990446 -5883 -167561 186
1990456 -5883 -167561 182
1990466 -5883 -167561 186
1990476 -5883 -167561 184
1990486 -5883 -167561 190
1990496 -5883 -167561 179
1990506 -5883 -167561 181
1990516 -5883 -167561 194
1990526 -5883 -167561 184
1990536 -5883 -167561 179
1990546 -5883 -167561 191
1990556 -5883 -167561 192
1990566 -5883 -167561 183
1990576 -5883 -167561 181
1990586 -5883 -167561 189
1990596 -5883 -167561 188
1990606 -5883 -167561 180
1990616 -5883 -167561 181
1990626 -5883 -167561 192
1990636 -5883 -167561 178
1990646 -5883 -167561 182
1990656 -5883 -167561 192
1990666 -5883 -167561 196
1990676 -5883 -167561 178
1990686 -5883 -167561 188
1990696 -5883 -167561 195
1990706 -5883 -167561 182
1990716 -5883 -167561 183
1990726 -5883 -167561 185
1990736 -5883 -167561 185
1990746 -5883 -167561 190
1990756 -5883 -167561 180
1990766 -5883 -167561 185
1990776 -5883 -167561 186
1990786 -5883 -167561 187
1990796 -5883 -167561 188
1990806 -5883 -167561 187
1990816 -5883 -167561 193
1990826 -5883 -167561 186
1990836 -5883 -167561 185
1990846 -5883 -167561 185
1990856 -5883 -167561 192
1990866 -5883 -167561 183
1990876 -5883 -167561 189
1990886 -5883 -167561 182
1990896 -5883 -167561 182
1990906 -5883 -167561 188
1990916 -5883 -167561 186
1990926 -5883 -167561 192
1990936 -5883 -167561 186
1990946 -5883 -167561 188
1990956 -5883 -167561 184
1990966 -5883 -167561 187
1990976 -5883 -167561 182
1990986 -5883 -167561 192
1990996 -5883 -167561 188
1991006 -5883 -167561 182
1991016 -5883 -167561 189
1991026 -5883 -167561 191
1991036 -5883 -167561 182
1991046 -5883 -167561 178
1991056 -5883 -167561 192
1991066 -5883 -167561 185
1991076 -5883 -167561 186
1991086 -5883 -167561 186
1991096 -5883 -167561 186
1991107 -5883 -167561 189
1991117 -5883 -167561 183
1991127 -5883 -167561 186
1991137 -5883 -167561 186
1991147 -5883 -167561 191
1991157 -5883 -167561 179
1991167 -5883 -167561 187
1991177 -5883 -167561 190
1991186 -5883 -167561 192
1991196 -5883 -167561 181
1991206 -5883 -167561 195
1991216 -5883 -167561 189
1991226 -5883 -167561 187
1991236 -5883 -167561 184
1991246 -5883 -167561 191
1991256 -5883 -167561 187
1991266 -5883 -167561 183
1991276 -5883 -167561 182
1991286 -5883 -167561 193
1991296 -5883 -167561 186
1991306 -5883 -167561 183
1991316 -5883 -167561 185
1991326 -5883 -167561 194
1991336 -5883 -167561 181
1991346 -5883 -167561 192
1991356 -5883 -167561 189
1991366 -5883 -167561 185
1991376 -5883 -167561 179
1991386 -5883 -167561 193
1991396 -5883 -167561 186
1991406 -5883 -167561 189
1991416 -5883 -167561 186
1991426 -5883 -167561 187
1991436 -5883 -167561 189
1991446 -5883 -167561 184
1991456 -5883 -167561 192
1991466 -5883 -167561 185
1991476 -5883 -167561 183
1991486 -5883 -167561 181
1991496 -5883 -167561 191
1991506 -5883 -167561 181
1991516 -5883 -167561 185
1991526 -5883 -167561 185
1991536 -5883 -167561 187
1991546 -5883 -167561 181
1991556 -5883 -167561 176
1991566 -5883 -167561 184
1991576 -5883 -167561 185
1991586 -5883 -167561 187
1991596 -5883 -167561 186
1991606 -5883 -167561 193
1991616 -5883 -167561 184
1991626 -5883 -167561 185
1991636 -5883 -167561 180
1991646 -5883 -167561 184
1991656 -5883 -167561 188
1991666 -5883 -167561 189
1991676 -5883 -167561 193
1991686 -5883 -167561 190
1991696 -5883 -167561 190
1991706 -5883 -167561 184
1991716 -5883 -167561 184
1991726 -5883 -167561 193
1991736 -5883 -167561 190
1991746 -5883 -167561 185
1991756 -5883 -167561 189
1991766 -5883 -167561 189
1991776 -5883 -167561 180
1991786 -5883 -167561 187
1991796 -5883 -167561 186
1991806 -5883 -167561 185
1991816 -5883 -167561 187
1991826 -5883 -167561 189
1991836 -5883 -167561 183
1991846 -5883 -167561 190
1991856 -5883 -167561 185
1991866 -5883 -167561 196
1991876 -5883 -167561 188
1991886 -5883 -167561 175
1991896 -5883 -167561 192
1991906 -5883 -167561 184
1991916 -5883 -167561 185
1991926 -5883 -167561 183
1991936 -5883 -167561 183
1991946 -5883 -167561 185
1991956 -5883 -167560 181
1991966 -5883 -167560 184
1991976 -5883 -167560 191
1991986 -5883 -167560 191
1991996 -5883 -167560 180
1992006 -5883 -167560 189
1992016 -5883 -167560 181
1992026 -5883 -167560 182
1992036 -5883 -167560 180
1992046 -5883 -167560 182
1992056 -5883 -167560 192
1992066 -5883 -167560 186
1992076 -5883 -167560 187
1992086 -5883 -167560 186
1992096 -5883 -167560 191
1992106 -5883 -167560 183
1992116 -5883 -167560 185
1992126 -5883 -167560 186
1992136 -5883 -167560 192
1992146 -5883 -167560 180
1992156 -5883 -167560 184
1992166 -5883 -167560 193
1992176 -5883 -167560 193
1992186 -5883 -167560 181
1992196 -5883 -167560 183
1992206 -5883 -167560 191
1992216 -5883 -167560 185
1992226 -5883 -167560 184
1992236 -5883 -167560 191
1992246 -5883 -167560 195
1992256 -5883 -167560 180
1992266 -5883 -167560 186
1992276 -5883 -167560 193
1992286 -5883 -167560 180
1992296 -5883 -167560 183
1992306 -5883 -167560 184
1992316 -5883 -167560 196
1992326 -5883 -167560 189
1992336 -5883 -167560 187
1992346 -5883 -167560 192
1992356 -5883 -167560 181
1992366 -5883 -167560 181
1992376 -5883 -167560 189
1992386 -5883 -167560 186
1992396 -5883 -167560 183
1992406 -5883 -167560 179
1992416 -5883 -167560 190
1992426 -5883 -167560 178
1992436 -5883 -167560 180
1992446 -5883 -167560 185
1992456 -5883 -167560 191
1992466 -5883 -167560 181
1992476 -5883 -167560 180
1992486 -5883 -167560 178
1992496 -5883 -167560 179
1992506 -5883 -167560 179
1992516 -5883 -167560 185
1992526 -5883 -167560 191
1992536 -5883 -167560 189
1992546 -5883 -167560 185
1992556 -5883 -167560 180
1992566 -5883 -167560 193
1992576 -5883 -167560 193
1992586 -5883 -167560 183
1992596 -5883 -167560 184
1992606 -5883 -167560 184
1992616 -5883 -167560 185
1992626 -5883 -167560 185
1992636 -5883 -167560 186
1992646 -5883 -167560 183
1992656 -5883 -167560 186
1992666 -5883 -167560 182
1992676 -5883 -167560 194
1992686 -5883 -167560 185
1992696 -5883 -167560 177
1992706 -5883 -167560 180
1992716 -5883 -167560 186
1992726 -5883 -167560 189
1992736 -5883 -167560 188
1992746 -5883 -167560 188
1992756 -5883 -167560 190
1992766 -5883 -167560 187
1992776 -5883 -167560 184
1992786 -5883 -167560 191
1992796 -5883 -167560 179
1992806 -5883 -167560 178
1992816 -5883 -167560 189
