t right_dis left_dis right_v left_v
1881696 7143 6391 0 0
1881706 7143 6391 0 0
1881716 7143 6391 0 0
1881726 7143 6391 0 0
1881736 7143 6391 0 0
1881746 7143 6391 0 0
1881756 7143 6391 0 0
1881766 7143 6391 0 0
1881776 7143 6391 0 0
1881786 7143 6391 0 0
1881796 7143 6391 0 0
1881806 7143 6391 0 0
1881816 7143 6391 0 0
1881826 7143 6391 0 0
1881836 7143 6391 0 0
1881846 7143 6391 0 0
1881856 7143 6391 0 0
1881866 7143 6391 0 0
1881876 7143 6391 0 0
1881886 7143 6391 0 0
1881896 7143 6391 0 0
1881906 7143 6391 0 0
1881916 7143 6391 0 0
1881926 7143 6391 0 0
1881936 7143 6391 0 0
1881946 7143 6391 0 0
1881956 7143 6391 0 0
1881966 7143 6391 0 0
1881976 7143 6391 0 0
1881986 7143 6391 0 0
1881996 7143 6391 0 0
1882006 7143 6391 0 0
1882016 7143 6391 0 0
1882026 7143 6391 0 0
1882036 7143 6391 0 0
1882046 7143 6391 0 0
1882056 7143 6391 0 0
1882066 7143 6391 0 0
1882076 7143 6391 0 0
1882086 7143 6391 0 0
1882096 7143 6391 0 0
1882106 7143 6391 0 0
1882116 7143 6391 0 0
1882126 7143 6391 0 0
1882136 7143 6391 0 0
1882146 7143 6391 0 0
1882156 7143 6391 0 0
1882166 7143 6391 0 0
1882176 7143 6391 0 0
1882186 7143 6391 0 0
1882196 7143 6391 0 0
1882206 7143 6391 0 0
1882216 7143 6391 0 0
1882226 7143 6391 0 0
1882236 7143 6391 0 0
1882246 7143 6391 0 0
1882256 7143 6391 0 0
1882266 7143 6391 0 0
1882276 7143 6391 0 0
1882286 7143 6391 0 0
1882296 7143 6391 0 0
1882307 7143 6391 0 0
1882317 7143 6391 0 0
1882327 7143 6391 0 0
1882337 7143 6391 0 0
1882347 7143 6391 0 0
1882357 7143 6391 0 0
1882367 7143 6391 0 0
1882376 7143 6391 0 0
1882386 7143 6391 0 0
1882396 7143 6391 0 0
1882406 7143 6391 0 0
1882416 7143 6391 0 0
1882426 7143 6391 0 0
1882436 7143 6391 0 0
1882446 7143 6391 0 0
1882456 7143 6391 0 0
1882466 7143 6391 0 0
1882476 7143 6391 0 0
1882486 7143 6391 0 0
1882496 7143 6391 0 0
1882506 7143 6391 0 0
1882516 7143 6391 0 0
1882526 7143 6391 0 0
1882536 7143 6391 0 0
1882546 7143 6391 0 0
1882556 7143 6391 0 0
1882566 7143 6391 0 0
1882576 7143 6391 0 0
1882586 7143 6391 0 0
1882596 7143 6391 0 0
1882606 7143 6391 0 0
1882616 7143 6391 0 0
1882626 7143 6391 0 0
1882636 7143 6391 0 0
1882646 7143 6391 0 0
1882656 7143 6391 0 0
1882666 7143 6391 0 0
1882676 7143 6391 0 0
1882686 7143 6391 0 0
1882696 7143 6391 0 0
1882706 7143 6391 0 0
1882716 7143 6391 0 0
1882726 7143 6391 0 0
1882736 7143 6391 0 0
1882746 7143 6391 0 0
1882756 7143 6391 0 0
1882766 7143 6391 0 0
1882776 7143 6391 0 0
1882786 7143 6391 0 0
1882796 7143 6391 0 0
1882806 7143 6391 0 0
1882816 7143 6391 0 0
1882826 7143 6391 0 0
1882836 7143 6391 0 0
1882846 7143 6391 0 0
1882856 7143 6391 0 0
1882866 7143 6391 0 0
1882876 7143 6391 0 0
1882886 7143 6391 0 0
1882896 7143 6391 0 0
1882906 7143 6391 0 0
1882916 7143 6391 0 0
1882926 7143 6391 0 0
1882936 7143 6391 0 0
1882946 7143 6391 0 0
1882956 7143 6391 0 0
1882966 7143 6391 0 0
1882976 7143 6391 0 0
1882986 7143 6391 0 0
1882996 7143 6391 0 0
1883006 7143 6391 0 0
1883016 7143 6391 0 0
1883026 7143 6391 0 0
1883036 7143 6391 0 0
1883046 7143 6391 0 0
1883056 7143 6391 0 0
1883066 7143 6391 0 0
1883076 7143 6391 0 0
1883086 7143 6391 0 0
1883096 7143 6391 0 0
1883106 7143 6391 0 0
1883116 7143 6391 0 0
1883126 7143 6391 0 0
1883136 7143 6391 0 0
1883146 7143 6391 0 0
1883156 7143 6391 0 0
1883166 7143 6391 0 0
1883176 7143 6391 0 0
1883186 7143 6391 0 0
1883196 7143 6391 0 0
1883206 7143 6391 0 0
1883216 7143 6391 0 0
1883226 7143 6391 0 0
1883236 7143 6391 0 0
1883246 7143 6391 0 0
1883256 7143 6391 0 0
1883266 7143 6391 0 0
1883276 7143 6391 0 0
1883286 7143 6391 0 0
1883296 7143 6391 0 0
1883306 7143 6391 0 0
1883316 7143 6391 0 0
1883326 7143 6391 0 0
1883336 7143 6391 0 0
1883346 7143 6391 0 0
1883356 7143 6391 0 0
1883366 7143 6391 0 0
1883376 7143 6391 0 0
1883386 7143 6391 0 0
1883396 7143 6391 0 0
1883406 7143 6391 0 0
1883416 7143 6391 0 0
1883426 7143 6391 0 0
1883436 7143 6391 0 0
1883446 7143 6391 0 0
1883456 7143 6391 0 0
1883466 7143 6391 0 0
1883476 7143 6391 0 0
1883486 7143 6391 0 0
1883496 7143 6391 0 0
1883506 7143 6391 0 0
1883516 7143 6391 0 0
1883526 7143 6391 0 0
1883536 7143 6391 0 0
1883546 7143 6391 0 0
1883556 7143 6391 0 0
1883566 7143 6391 0 0
1883576 7143 6391 0 0
1883586 7143 6391 0 0
1883596 7143 6391 0 0
1883606 7143 6391 0 0
1883616 7143 6391 0 0
1883626 7143 6391 0 0
1883636 7143 6391 0 0
1883646 7143 6391 0 0
1883656 7143 6391 0 0
1883666 7143 6391 0 0
1883676 7143 6391 0 0
1883686 7143 6391 0 0
1883696 7143 6391 0 0
1883706 7143 6391 0 0
1883716 7143 6391 0 0
1883726 7143 6391 0 0
1883736 7143 6391 0 0
1883746 7143 6391 0 0
1883756 7143 6391 0 0
1883766 7143 6391 0 0
1883776 7143 6391 0 0
1883786 7143 6391 0 0
1883796 7143 6391 0 0
1883806 7143 6391 0 0
1883816 7143 6391 0 0
1883826 7143 6391 0 0
1883836 7143 6391 0 0
1883846 7143 6391 0 0
1883856 7143 6391 0 0
1883866 7143 6391 0 0
1883876 7143 6391 0 0
1883886 7143 6391 0 0
1883896 7143 6391 0 0
1883906 7143 6391 0 0
1883916 7143 6391 0 0
1883926 7143 6391 0 0
1883936 7143 6391 0 0
1883946 7143 6391 0 0
1883956 7143 6391 0 0
1883966 7143 6391 0 0
1883976 7143 6391 0 0
1883986 7143 6391 0 0
1883996 7143 6391 0 0
1884006 7143 6391 0 0
1884016 7143 6391 0 0
1884026 7143 6391 0 0
1884036 7143 6391 0 0
1884046 7143 6391 0 0
1884056 7143 6391 0 0
1884066 7143 6391 0 0
1884076 7143 6391 0 0
1884086 7143 6391 0 0
1884096 7143 6391 0 0
1884106 7143 6391 0 0
1884116 7143 6391 0 0
1884126 7143 6391 0 0
1884136 7143 6391 0 0
1884146 7143 6391 0 0
1884156 7143 6391 0 0
1884166 7143 6391 0 0
1884176 7143 6391 0 0
1884186 7143 6391 0 0
1884196 7143 6391 0 0
1884206 7143 6391 0 0
1884216 7143 6391 0 0
1884226 7143 6391 0 0
1884236 7143 6391 0 0
1884246 7143 6391 0 0
1884256 7143 6391 0 0
1884266 7143 6391 0 0
1884276 7143 6391 0 0
1884286 7143 6391 0 0
1884296 7143 6391 0 0
1884306 7143 6391 0 0
1884316 7143 6391 0 0
1884326 7143 6391 0 0
1884336 7143 6391 0 0
1884346 7143 6391 0 0
1884356 7143 6391 0 0
1884366 7143 6391 0 0
1884377 7143 6391 0 0
1884387 7143 6391 0 0
1884397 7143 6391 0 0
1884407 7143 6391 0 0
1884417 7143 6391 0 0
1884427 7143 6391 0 0
1884437 7143 6391 0 0
1884446 7143 6391 0 0
1884456 7143 6391 0 0
1884466 7143 6391 0 0
1884476 7143 6391 0 0
1884486 7143 6391 0 0
1884496 7143 6391 0 0
1884506 7143 6391 0 0
1884516 7143 6391 0 0
1884526 7143 6391 0 0
1884536 7143 6391 0 0
1884546 7143 6391 0 0
1884556 7143 6391 0 0
1884566 7143 6391 0 0
1884576 7143 6391 0 0
1884586 7143 6391 0 0
1884596 7143 6391 0 0
1884606 7143 6391 0 0
1884616 7143 6391 0 0
1884626 7143 6391 0 0
1884636 7143 6391 0 0
1884646 7143 6391 0 0
1884656 7143 6391 0 0
1884666 7143 6391 0 0
1884676 7143 6391 0 0
1884686 7143 6391 0 0
1884696 7143 6391 0 0
1884706 7143 6391 0 0
1884716 7143 6391 0 0
1884726 7143 6391 0 0
1884736 7143 6391 0 0
1884746 7143 6391 0 0
1884756 7143 6391 0 0
1884766 7143 6391 0 0
1884776 7143 6391 0 0
1884786 7143 6391 0 0
1884796 7143 6391 0 0
1884806 7143 6391 0 0
1884816 7143 6391 0 0
1884826 7143 6391 0 0
1884836 7143 6391 0 0
1884846 7143 6391 0 0
1884856 7143 6391 0 0
1884866 7143 6391 0 0
1884876 7143 6391 0 0
1884886 7143 6391 0 0
1884896 7143 6391 0 0
1884906 7143 6391 0 0
1884916 7143 6391 0 0
1884926 7143 6391 0 0
1884936 7143 6391 0 0
1884946 7143 6391 0 0
1884956 7143 6391 0 0
1884966 7143 6391 0 0
1884976 7143 6391 0 0
1884986 7143 6391 0 0
1884996 7143 6391 0 0
1885006 7143 6391 0 0
1885016 7143 6391 0 0
1885026 7143 6391 0 0
1885036 7143 6391 0 0
1885046 7143 6391 0 0
1885056 7143 6391 0 0
1885066 7143 6391 0 0
1885076 7143 6391 0 0
1885086 7143 6391 0 0
1885096 7143 6391 0 0
1885106 7143 6391 0 0
1885116 7143 6391 0 0
1885126 7143 6391 0 0
1885136 7143 6391 0 0
1885146 7143 6391 0 0
1885156 7143 6391 0 0
1885166 7143 6391 0 0
1885176 7143 6391 0 0
1885186 7143 6391 0 0
1885196 7143 6391 0 0
1885206 7143 6391 0 0
1885216 7143 6391 0 0
1885226 7143 6391 0 0
1885236 7143 6391 0 0
1885246 7143 6391 0 0
1885256 7143 6391 0 0
1885266 7143 6391 0 0
1885276 7143 6391 0 0
1885286 7143 6391 0 0
1885296 7143 6391 0 0
1885306 7143 6391 0 0
1885316 7143 6391 0 0
1885326 7143 6391 0 0
1885336 7143 6391 0 0
1885346 7143 6391 0 0
1885356 7143 6391 0 0
1885366 7143 6391 0 0
1885376 7143 6391 0 0
1885386 7143 6391 0 0
1885396 7143 6391 0 0
1885406 7143 6391 0 0
1885416 7143 6391 0 0
1885426 7143 6391 0 0
1885436 7143 6391 0 0
1885446 7143 6391 0 0
1885456 7143 6391 0 0
1885466 7143 6391 0 0
1885476 7143 6391 0 0
1885486 7143 6391 0 0
1885496 7143 6391 0 0
1885506 7143 6391 0 0
1885516 7143 6391 0 0
1885526 7143 6391 0 0
1885536 7143 6391 0 0
1885546 7143 6391 0 0
1885556 7143 6391 0 0
1885566 7143 6391 0 0
1885576 7143 6391 0 0
1885586 7143 6391 0 0
1885596 7143 6391 0 0
1885606 7143 6391 0 0
1885616 7143 6391 0 0
1885626 7143 6391 0 0
1885636 7143 6391 0 0
1885646 7143 6391 0 0
1885656 7143 6391 0 0
1885666 7143 6391 0 0
1885676 7143 6391 0 0
1885686 7143 6391 0 0
1885696 7143 6391 0 0
1885706 7143 6391 0 0
1885716 7143 6391 0 0
1885726 7143 6391 0 0
1885736 7143 6391 0 0
1885746 7143 6391 0 0
1885756 7143 6391 0 0
1885766 7143 6391 0 0
1885776 7143 6391 0 0
1885786 7143 6391 0 0
1885796 7143 6391 0 0
1885806 7143 6391 0 0
1885816 7143 6391 0 0
1885826 7143 6391 0 0
1885836 7143 6391 0 0
1885846 7143 6391 0 0
1885856 7143 6391 0 0
1885866 7143 6391 0 0
1885876 7143 6391 0 0
1885886 7143 6391 0 0
1885896 7143 6391 0 0
1885906 7143 6391 0 0
1885916 7143 6391 0 0
1885926 7143 6391 0 0
1885936 7143 6391 0 0
1885946 7143 6391 0 0
1885956 7143 6391 0 0
1885966 7143 6391 0 0
1885976 7143 6391 0 0
1885986 7143 6391 0 0
1885996 7143 6391 0 0
1886006 7143 6391 0 0
1886016 7143 6391 0 0
1886026 7143 6391 0 0
1886036 7143 6391 0 0
1886046 7143 6391 0 0
1886056 7143 6391 0 0
1886066 7143 6391 0 0
1886076 7143 6391 0 0
1886086 7143 6391 0 0
1886096 7143 6391 0 0
1886106 7143 6391 0 0
1886116 7143 6391 0 0
1886126 7143 6391 0 0
1886136 7143 6391 0 0
1886146 7143 6391 0 0
1886156 7143 6391 0 0
1886166 7143 6391 0 0
1886176 7143 6391 0 0
1886186 7143 6391 0 0
1886196 7143 6391 0 0
1886206 7143 6391 0 0
1886216 7143 6391 0 0
1886226 7143 6391 0 0
1886236 7143 6391 0 0
1886246 7143 6391 0 0
1886256 7143 6391 0 0
1886266 7143 6391 0 0
1886276 7143 6391 0 0
1886286 7143 6391 0 0
1886296 7143 6391 0 0
1886306 7143 6391 0 0
1886316 7143 6391 0 0
1886326 7143 6391 0 0
1886336 7143 6391 0 0
1886346 7143 6391 0 0
1886356 7143 6391 0 0
1886366 7143 6391 0 0
1886376 7143 6391 0 0
1886386 7143 6391 0 0
1886396 7143 6391 0 0
1886407 7143 6391 0 0
1886417 7143 6391 0 0
1886427 7143 6391 0 0
1886437 7143 6391 0 0
1886447 7143 6391 0 0
1886457 7143 6391 0 0
1886467 7143 6391 0 0
1886476 7143 6391 0 0
1886486 7143 6391 0 0
1886496 7143 6391 0 0
1886507 7143 6391 0 0
1886516 7143 6391 0 0
1886526 7143 6391 0 0
1886536 7143 6391 0 0
1886546 7143 6391 0 0
1886556 7143 6391 0 0
1886566 7143 6391 0 0
1886576 7143 6391 0 0
1886586 7143 6391 0 0
1886596 7143 6391 0 0
1886606 7143 6391 0 0
1886616 7143 6391 0 0
1886626 7143 6391 0 0
1886636 7143 6391 0 0
1886646 7143 6391 0 0
1886656 7143 6391 0 0
1886666 7143 6391 0 0
1886676 7143 6391 0 0
1886686 7143 6391 0 0
1886696 7143 6391 0 0
1886706 7143 6391 0 0
1886716 7143 6391 0 0
1886726 7143 6391 0 0
1886736 7143 6391 0 0
1886746 7143 6391 0 0
1886756 7143 6391 0 0
1886766 7143 6391 0 0
1886776 7143 6391 0 0
1886786 7143 6391 0 0
1886796 7143 6391 0 0
1886806 7143 6391 0 0
1886816 7143 6391 0 0
1886826 7143 6391 0 0
1886836 7143 6391 0 0
1886846 7143 6391 0 0
1886856 7143 6391 0 0
1886866 7143 6391 0 0
1886876 7143 6391 0 0
1886886 7143 6391 0 0
1886896 7143 6391 0 0
1886906 7143 6391 0 0
1886916 7143 6391 0 0
1886926 7143 6391 0 0
1886936 7143 6391 0 0
1886946 7143 6391 0 0
1886956 7143 6391 0 0
1886966 7143 6391 0 0
1886976 7143 6391 0 0
1886986 7143 6391 0 0
1886996 7143 6391 0 0
1887006 7143 6391 0 0
1887016 7143 6391 0 0
1887026 7143 6391 0 0
1887036 7143 6391 0 0
1887046 7143 6391 0 0
1887056 7143 6391 0 0
1887066 7143 6391 0 0
1887076 7143 6391 0 0
1887086 7143 6391 0 0
1887096 7143 6391 0 0
1887106 7143 6391 0 0
1887116 7143 6391 0 0
1887126 7143 6391 0 0
1887136 7143 6391 0 0
1887146 7143 6391 0 0
1887156 7143 6391 0 0
1887166 7143 6391 0 0
1887176 7143 6391 0 0
1887186 7143 6391 0 0
1887196 7143 6391 0 0
1887206 7143 6391 0 0
1887216 7143 6391 0 0
1887226 7143 6391 0 0
1887236 7143 6391 0 0
1887246 7143 6391 0 0
1887256 7143 6391 0 0
1887266 7143 6391 0 0
1887276 7143 6391 0 0
1887286 7143 6391 0 0
1887296 7143 6391 0 0
1887306 7143 6391 0 0
1887316 7143 6391 0 0
1887326 7143 6391 0 0
1887336 7143 6391 0 0
1887346 7143 6391 0 0
1887356 7143 6391 0 0
1887366 7143 6391 0 0
1887376 7143 6391 0 0
1887386 7143 6391 0 0
1887396 7143 6391 0 0
1887406 7143 6391 0 0
1887416 7143 6391 0 0
1887426 7143 6391 0 0
1887436 7143 6391 0 0
1887446 7143 6391 0 0
1887456 7143 6391 0 0
1887466 7143 6391 0 0
1887476 7143 6391 0 0
1887486 7143 6391 0 0
1887496 7143 6391 0 0
1887506 7143 6391 0 0
1887516 7143 6391 0 0
1887526 7143 6391 0 0
1887536 7143 6391 0 0
1887546 7143 6391 0 0
1887556 7143 6391 0 0
1887566 7143 6391 0 0
1887576 7143 6391 0 0
1887586 7143 6391 0 0
1887596 7143 6391 0 0
1887606 7143 6391 0 0
1887616 7143 6391 0 0
1887626 7143 6391 0 0
1887636 7143 6391 0 0
1887646 7143 6391 0 0
1887656 7143 6391 0 0
1887666 7143 6391 0 0
1887676 7143 6391 0 0
1887686 7143 6391 0 0
1887696 7143 6391 0 0
1887706 7143 6391 0 0
1887716 7143 6391 0 0
1887726 7143 6391 0 0
1887736 7143 6391 0 0
1887746 7143 6391 0 0
1887756 7143 6391 0 0
1887766 7143 6391 0 0
1887776 7143 6391 0 0
1887786 7143 6391 0 0
1887796 7145 6392 0 0
1887806 7145 6392 0 0
1887816 7145 6392 0 0
1887826 7145 6392 0 0
1887836 7145 6392 0 0
1887846 7145 6392 0 0
1887856 7145 6392 0 0
1887866 7145 6392 0 0
1887876 7145 6392 0 0
1887886 7145 6392 0 0
1887896 7145 6392 0 0
1887906 7145 6392 0 0
1887916 7145 6392 0 0
1887926 7145 6392 0 0
1887936 7145 6392 0 0
1887946 7145 6392 0 0
1887956 7145 6392 0 0
1887966 7145 6392 0 0
1887976 7145 6392 0 0
1887986 7145 6392 0 0
1887996 7145 6392 0 0
1888006 7145 6392 0 0
1888016 7145 6392 0 0
1888026 7145 6392 0 0
1888036 7145 6392 0 0
1888046 7145 6392 0 0
1888056 7145 6392 0 0
1888066 7145 6392 0 0
1888076 7145 6392 0 0
1888086 7145 6392 0 0
1888096 7145 6392 0 0
1888106 7145 6392 0 0
1888116 7145 6392 0 0
1888126 7145 6392 0 0
1888136 7145 6392 0 0
1888146 7145 6392 0 0
1888156 7145 6392 0 0
1888166 7145 6392 0 0
1888176 7145 6392 0 0
1888186 7145 6392 0 0
1888196 7145 6392 0 0
1888206 7145 6392 0 0
1888216 7145 6392 0 0
1888226 7145 6392 0 0
1888236 7145 6392 0 0
1888246 7145 6392 0 0
1888256 7145 6392 0 0
1888266 7145 6392 0 0
1888276 7145 6392 0 0
1888286 7145 6392 0 0
1888296 7145 6392 0 0
1888306 7145 6392 0 0
1888316 7145 6392 0 0
1888326 7145 6392 0 0
1888336 7145 6392 0 0
1888346 7145 6392 0 0
1888356 7145 6392 0 0
1888366 7145 6392 0 0
1888376 7145 6392 0 0
1888386 7145 6392 0 0
1888397 7145 6392 0 0
1888406 7145 6392 0 0
1888416 7145 6392 0 0
1888427 7145 6392 0 0
1888437 7145 6392 0 0
1888447 7145 6392 0 0
1888457 7145 6392 0 0
1888467 7145 6392 0 0
1888477 7145 6392 0 0
1888487 7145 6392 0 0
1888496 7145 6392 0 0
1888507 7145 6392 0 0
1888516 7145 6392 0 0
1888526 7145 6392 0 0
1888536 7145 6392 0 0
1888546 7145 6392 0 0
1888556 7145 6392 0 0
1888566 7145 6392 0 0
1888576 7145 6392 0 0
1888586 7145 6392 0 0
1888596 7145 6392 0 0
1888606 7145 6392 0 0
1888616 7145 6392 0 0
1888626 7145 6392 0 0
1888636 7145 6392 0 0
1888646 7145 6392 0 0
1888656 7145 6392 0 0
1888666 7145 6392 0 0
1888676 7145 6392 0 0
1888686 7145 6392 0 0
1888696 7145 6392 0 0
1888706 7145 6392 0 0
1888716 7145 6392 0 0
1888726 7145 6392 0 0
1888736 7145 6392 0 0
1888746 7145 6392 0 0
1888756 7145 6392 0 0
1888766 7145 6392 0 0
1888776 7145 6392 0 0
1888786 7145 6392 0 0
1888796 7145 6392 0 0
1888806 7145 6392 0 0
1888816 7145 6392 0 0
1888826 7145 6392 0 0
1888836 7145 6392 0 0
1888846 7145 6392 0 0
1888856 7145 6392 0 0
1888866 7145 6392 0 0
1888876 7145 6392 0 0
1888886 7145 6392 0 0
1888896 7145 6392 0 0
1888906 7145 6392 0 0
1888916 7145 6392 0 0
1888926 7145 6392 0 0
1888936 7145 6392 0 0
1888946 7145 6392 0 0
1888956 7145 6392 0 0
1888966 7145 6392 0 0
1888976 7145 6392 0 0
1888986 7145 6392 0 0
1888996 7145 6392 0 0
1889006 7145 6392 0 0
1889016 7145 6392 0 0
1889026 7145 6392 0 0
1889036 7145 6392 0 0
1889046 7145 6392 0 0
1889056 7145 6392 0 0
1889066 7145 6392 0 0
1889076 7145 6392 0 0
1889086 7145 6392 0 0
1889096 7145 6392 0 0
1889106 7145 6392 0 0
1889116 7145 6392 0 0
1889126 7145 6392 0 0
1889136 7145 6392 0 0
1889146 7145 6392 0 0
1889156 7145 6392 0 0
1889166 7145 6392 0 0
1889176 7145 6392 0 0
1889186 7145 6392 0 0
1889196 7145 6392 0 0
1889206 7145 6392 0 0
1889216 7145 6392 0 0
1889226 7145 6392 0 0
1889236 7145 6392 0 0
1889246 7145 6392 0 0
1889256 7145 6392 0 0
1889266 7145 6392 0 0
1889276 7145 6392 0 0
1889286 7145 6392 0 0
1889296 7145 6392 0 0
1889306 7145 6392 0 0
1889316 7145 6392 0 0
1889326 7145 6392 0 0
1889336 7145 6392 0 0
1889346 7145 6392 0 0
1889356 7145 6392 0 0
1889366 7145 6392 0 0
1889376 7145 6392 0 0
1889386 7145 6392 0 0
1889396 7145 6392 0 0
1889406 7145 6392 0 0
1889416 7145 6392 0 0
1889426 7145 6392 0 0
1889436 7145 6392 0 0
1889446 7145 6392 0 0
1889456 7145 6392 0 0
1889466 7145 6392 0 0
1889476 7145 6392 0 0
1889486 7145 6392 0 0
1889496 7145 6392 0 0
1889506 7145 6392 0 0
1889516 7145 6392 0 0
1889526 7145 6392 0 0
1889536 7145 6392 0 0
1889546 7145 6392 0 0
1889556 7145 6392 0 0
1889566 7145 6392 0 0
1889576 7145 6392 0 0
1889586 7145 6392 0 0
1889596 7145 6392 0 0
1889606 7145 6392 0 0
1889616 7145 6392 0 0
1889626 7145 6392 0 0
1889636 7145 6392 0 0
1889646 7145 6392 0 0
1889656 7145 6392 0 0
1889666 7145 6392 0 0
1889676 7145 6392 0 0
1889686 7145 6392 0 0
1889696 7145 6392 0 0
1889706 7145 6392 0 0
1889716 7145 6392 0 0
1889726 7145 6392 0 0
1889736 7145 6392 0 0
1889746 7145 6392 0 0
1889756 7145 6392 0 0
1889766 7145 6392 0 0
1889776 7145 6392 0 0
1889786 7145 6392 0 0
1889796 7145 6392 0 0
1889806 7145 6392 0 0
1889816 7145 6392 0 0
1889826 7145 6392 0 0
1889836 7145 6392 0 0
1889846 7145 6392 0 0
1889856 7145 6392 0 0
1889866 7145 6392 0 0
1889876 7145 6392 0 0
1889886 7145 6392 0 0
1889896 7145 6392 0 0
1889906 7145 6392 0 0
1889916 7145 6392 0 0
1889926 7145 6392 0 0
1889936 7145 6392 0 0
1889946 7145 6392 0 0
1889956 7145 6392 0 0
1889966 7145 6392 0 0
1889976 7145 6392 0 0
1889986 7145 6392 0 0
1889996 7145 6392 0 0
1890006 7145 6392 0 0
1890016 7145 6392 0 0
1890026 7145 6392 0 0
1890036 7145 6392 0 0
1890046 7145 6392 0 0
1890056 7145 6392 0 0
1890066 7145 6392 0 0
1890076 7145 6392 0 0
1890086 7145 6392 0 0
1890096 7145 6392 0 0
1890106 7145 6392 0 0
1890116 7145 6392 0 0
1890126 7145 6392 0 0
1890136 7145 6392 0 0
1890146 7145 6392 0 0
1890156 7145 6392 0 0
1890166 7145 6392 0 0
1890176 7145 6392 0 0
1890186 7145 6392 0 0
1890196 7145 6392 0 0
1890206 7145 6392 0 0
1890216 7145 6392 0 0
1890226 7145 6392 0 0
1890236 7145 6392 0 0
1890246 7145 6392 0 0
1890256 7145 6392 0 0
1890266 7145 6392 0 0
1890276 7145 6392 0 0
1890286 7145 6392 0 0
1890296 7145 6392 0 0
1890306 7145 6392 0 0
1890316 7145 6392 0 0
1890326 7145 6392 0 0
1890336 7145 6392 0 0
1890346 7145 6392 0 0
1890356 7145 6392 0 0
1890366 7145 6392 0 0
1890376 7145 6392 0 0
1890386 7145 6392 0 0
1890396 7145 6392 0 0
1890406 7145 6392 0 0
1890416 7145 6392 0 0
1890426 7145 6392 0 0
1890436 7145 6392 0 0
1890446 7145 6392 0 0
1890457 7145 6392 0 0
1890467 7145 6392 0 0
1890477 7145 6392 0 0
1890487 7145 6392 0 0
1890497 7145 6392 0 0
1890507 7145 6392 0 0
1890517 7145 6392 0 0
1890527 7145 6392 0 0
1890536 7145 6392 0 0
1890546 7145 6392 0 0
1890556 7145 6392 0 0
1890566 7145 6392 0 0
1890576 7145 6392 0 0
1890586 7145 6392 0 0
1890596 7145 6392 0 0
1890606 7145 6392 0 0
1890616 7145 6392 0 0
1890626 7145 6392 0 0
1890636 7145 6392 0 0
1890646 7145 6392 0 0
1890656 7145 6392 0 0
1890666 7145 6392 0 0
1890676 7145 6392 0 0
1890686 7145 6392 0 0
1890696 7145 6392 0 0
1890706 7145 6392 0 0
1890716 7145 6392 0 0
1890726 7145 6392 0 0
1890736 7145 6392 0 0
1890746 7145 6392 0 0
1890756 7145 6392 0 0
1890766 7145 6392 0 0
1890776 7145 6392 0 0
1890786 7145 6392 0 0
1890796 7145 6392 0 0
1890806 7145 6392 0 0
1890816 7145 6392 0 0
1890826 7145 6392 0 0
1890836 7145 6392 0 0
1890846 7145 6392 0 0
1890856 7145 6392 0 0
1890866 7145 6392 0 0
1890876 7145 6392 0 0
1890886 7145 6392 0 0
1890896 7145 6392 0 0
1890906 7145 6392 0 0
1890916 7145 6392 0 0
1890926 7145 6392 0 0
1890936 7145 6392 0 0
1890946 7145 6392 0 0
1890956 7145 6392 0 0
1890966 7145 6392 0 0
1890976 7145 6392 0 0
1890986 7145 6392 0 0
1890996 7145 6392 0 0
1891006 7145 6392 0 0
1891016 7145 6392 0 0
1891026 7145 6392 0 0
1891036 7145 6392 0 0
1891046 7145 6392 0 0
1891056 7145 6392 0 0
1891066 7145 6392 0 0
1891076 7145 6392 0 0
1891086 7145 6392 0 0
1891096 7145 6392 0 0
1891106 7145 6392 0 0
1891116 7145 6392 0 0
1891126 7145 6392 0 0
1891136 7145 6392 0 0
1891146 7145 6392 0 0
1891156 7145 6392 0 0
1891166 7145 6392 0 0
1891176 7145 6392 0 0
1891186 7145 6392 0 0
1891196 7145 6392 0 0
1891206 7145 6392 0 0
1891216 7145 6392 0 0
1891226 7145 6392 0 0
1891236 7145 6392 0 0
1891246 7145 6392 0 0
1891256 7145 6392 0 0
1891266 7145 6392 0 0
1891276 7145 6392 0 0
1891286 7145 6392 0 0
1891296 7145 6392 0 0
1891306 7145 6392 0 0
1891316 7145 6392 0 0
1891326 7145 6392 0 0
1891336 7145 6392 0 0
1891346 7145 6392 0 0
1891356 7145 6392 0 0
1891366 7145 6392 0 0
1891376 7145 6392 0 0
1891386 7145 6392 0 0
1891396 7145 6392 0 0
1891406 7145 6392 0 0
1891416 7145 6392 0 0
1891426 7145 6392 0 0
1891436 7145 6392 0 0
1891446 7145 6392 0 0
1891456 7145 6392 0 0
1891466 7145 6392 0 0
1891476 7145 6392 0 0
1891486 7145 6392 0 0
1891496 7145 6392 0 0
1891506 7145 6392 0 0
1891516 7145 6392 0 0
1891526 7145 6392 0 0
1891536 7145 6392 0 0
1891546 7145 6392 0 0
1891556 7145 6392 0 0
1891566 7145 6392 0 0
1891576 7145 6392 0 0
1891586 7145 6392 0 0
1891596 7145 6392 0 0
1891606 7145 6392 0 0
1891616 7145 6392 0 0
1891626 7145 6392 0 0
1891636 7145 6392 0 0
1891646 7145 6392 0 0
1891656 7145 6392 0 0
1891666 7145 6392 0 0
