t_imu ax ay az gx gy gz
57.937 -0.0628478 0.0484826 9.87429 0.0228882 0.0457764 0.152588
57.947 -0.0448913 0.0377087 9.86351 0.0686646 0 0.114441
57.957 -0.0592565 0.0466869 9.83388 0.0457764 -0.0610352 0.12207
57.967 -0.0637456 0.0484826 9.89224 0.137329 -0.0228882 0.12207
57.977 -0.06195 0.0466869 9.87249 -0.0228882 -0.0152588 0.144959
57.987 -0.0520739 0.0404022 9.86351 0.0152588 -0.0534058 0.12207
57.996 -0.0404022 0.0314239 9.85992 -0.12207 0.137329 0.0457764
58.007 -0.0646434 0.0413 9.85633 0.0610352 -0.0305176 0.0305176
58.016 -0.0529717 0.0377087 9.87159 0.0076294 -0.0305176 0.0228882
58.026 -0.0493804 0.0430956 9.87159 -0.114441 -0.198364 0.0610352
58.036 -0.0511761 0.071826 9.83748 -0.0152588 -0.0076294 0.114441
58.046 -0.0691326 0.0610521 9.85992 0.0839234 -0.205994 0.183106
58.056 -0.0745195 0.0413 9.8707 0.0991822 -0.244141 0.0686646
58.066 -0.0386065 0.0502782 9.85902 0.1297 -0.152588 0.114441
58.076 -0.00718261 0.0484826 9.83119 0.038147 -0.038147 0.1297
58.086 -0.0646434 0.0664391 9.85453 0.167847 -0.0305176 0.137329
58.096 -0.0646434 0.0538695 9.86082 0.12207 -0.0610352 0.221253
58.106 -0.0682347 0.0475848 9.83029 0.0686646 -0.183106 0.1297
58.116 -0.0682347 0.035913 9.84466 0.0915528 -0.137329 0.0152588
58.126 -0.0484826 0.0242413 9.85364 0.0915528 0.0228882 0.160217
58.136 -0.0556652 0.0592565 9.85005 -0.0305176 0.0076294 0.137329
58.146 -0.0817021 0.0520739 9.84466 0.12207 -0.0991822 0.137329
58.156 -0.0817021 0.0457891 9.86172 0.0076294 0.0839234 0.0991822
58.166 -0.0502782 0.0538695 9.85184 -0.0076294 0.0152588 0.0991822
58.176 -0.0511761 0.0457891 9.868 0.106812 -0.175476 0.0915528
58.186 -0.056563 0.0529717 9.86621 0.0076294 -0.0915528 0.076294
58.196 -0.0502782 0.0655413 9.84107 0.038147 -0.0991822 0.0991822
58.206 -0.06195 0.0484826 9.86531 0.114441 -0.076294 0.0305176
58.216 -0.0430956 0.0395043 9.85543 0.0610352 -0.213623 0
58.226 -0.0556652 0.0448913 9.84286 0.0839234 0.0228882 0.12207
58.236 -0.0915782 0.0368109 9.85184 0.0457764 -0.114441 0.0534058
58.246 -0.0709282 0.0520739 9.84645 -0.0228882 -0.190735 0.0839234
58.256 -0.0673369 0.0700304 9.87249 -0.114441 -0.0991822 0.205994
58.266 -0.0475848 0.0341174 9.85633 0.0076294 0.0305176 0.0228882
58.276 -0.0341174 0.0511761 9.85633 0 -0.0839234 0.137329
58.286 -0.0529717 0.0368109 9.8671 -0.0076294 -0.0686646 0.0534058
58.296 -0.0843956 0.0538695 9.84645 0.0076294 -0.0305176 0.12207
58.306 -0.0628478 0.0439935 9.85723 0.0457764 0.0991822 0.0991822
58.316 -0.0457891 0.0386065 9.87788 0.0457764 0.0457764 0.076294
58.326 -0.0529717 0.0377087 9.88865 0.0228882 0.0076294 0.167847
58.336 -0.077213 0.0368109 9.86621 0.175476 -0.114441 0.114441
58.346 -0.077213 0.0430956 9.85364 0.0152588 -0.190735 0.12207
58.356 -0.0484826 0.0296282 9.85453 0.076294 -0.198364 0.076294
58.366 -0.0673369 0.0332195 9.85813 0.0610352 -0.144959 0.0076294
58.376 -0.0556652 0.0314239 9.84735 0.137329 -0.289917 0.190735
58.386 -0.0574608 0.0350152 9.86441 0.038147 -0.152588 0.12207
58.396 -0.0439935 0.0484826 9.87698 0.0076294 -0.160217 0.076294
58.406 -0.0852934 0.0448913 9.85005 0.0305176 -0.190735 0.183106
58.416 -0.0448913 0.0332195 9.85364 0.0991822 -0.0534058 0.137329
58.426 -0.0637456 0.06195 9.84376 0 -0.205994 0.0991822
58.436 -0.0870891 0.0386065 9.86531 0.038147 -0.167847 0.0686646
58.446 -0.0709282 0.0413 9.88775 -0.0152588 0.0915528 0.0076294
58.456 -0.0727239 0.0556652 9.85453 -0.0076294 -0.0686646 -0.0915528
58.466 -0.0305261 0.0457891 9.84735 0.213623 -0.106812 0.0457764
58.476 -0.0592565 0.0628478 9.85813 0.152588 -0.076294 0.12207
58.486 -0.0538695 0.0305261 9.85364 -0.0228882 -0.0534058 0.0457764
58.496 -0.0610521 0.0520739 9.85094 -0.0152588 -0.114441 0.106812
58.506 -0.0691326 0.0574608 9.8671 -0.0457764 -0.0152588 0.152588
58.516 -0.0610521 0.0601543 9.87608 0.0610352 0.0839234 0.1297
58.526 -0.0574608 0.0628478 9.85005 0.144959 -0.0152588 0.12207
58.536 -0.0664391 0.0314239 9.84735 0.144959 -0.0152588 0.12207
58.546 -0.0691326 0.0574608 9.85364 0.0839234 0.0534058 0.1297
58.556 -0.0395043 0.0269348 9.86621 0.0305176 -0.160217 0.12207
58.566 -0.056563 0.0448913 9.87159 0 -0.038147 0.152588
58.576 -0.0610521 0.0430956 9.87967 0.0076294 -0.0610352 0.190735
58.586 -0.0682347 0.0413 9.85543 0.0991822 -0.076294 0.0076294
58.596 -0.0763152 0.0556652 9.8267 -0.0534058 0.0610352 0.038147
58.606 -0.0413 0.0592565 9.87159 0.12207 0.038147 0.0305176
58.616 -0.071826 0.0538695 9.84645 0.0305176 -0.1297 0.038147
58.626 -0.0664391 0.0538695 9.85902 0.106812 -0.0839234 0.183106
58.636 -0.0637456 0.0538695 9.89045 0.0228882 0.175476 0.267029
58.646 -0.0583587 0.0493804 9.868 0.0305176 0.0457764 0.1297
58.656 -0.0430956 0.0583587 9.83837 -0.0152588 0.0076294 0.12207
58.666 -0.0601543 0.0215478 9.84645 0.0228882 -0.267029 0.106812
58.676 -0.0493804 0.0404022 9.88237 0.076294 -0.106812 0.198364
58.686 -0.0547674 0.0296282 9.87608 0.0839234 -0.0534058 0.1297
58.696 -0.0592565 0.0404022 9.85005 0.0305176 0.144959 0.0991822
58.706 -0.0915782 0.0278326 9.84107 0.038147 -0.0991822 0.12207
58.716 -0.0484826 0.0466869 9.8689 0.0991822 -0.236511 0.038147
58.726 -0.0386065 0.0484826 9.87159 0.038147 -0.0915528 0.0228882
58.736 -0.056563 0.0377087 9.85902 -0.0305176 -0.0534058 0.0686646
58.746 -0.0547674 0.0610521 9.86172 0.076294 -0.0610352 0.0991822
58.756 -0.0493804 0.0655413 9.86621 0.0610352 -0.160217 0.167847
58.766 -0.0448913 0.0538695 9.85274 0.0457764 0 -0.0076294
58.776 -0.0511761 0.0341174 9.86172 0.076294 -0.0991822 0.0839234
58.786 -0.0556652 0.0529717 9.83837 0.0839234 -0.152588 0.0915528
58.796 -0.0736217 0.0556652 9.8707 -0.0534058 0.0076294 0.144959
58.806 -0.0646434 0.0439935 9.86621 0.0686646 0.0152588 0.221253
58.816 -0.0520739 0.0413 9.87788 -0.0076294 0.0152588 0.038147
58.826 -0.0377087 0.0592565 9.88326 -0.0152588 -0.038147 -0.0076294
58.836 -0.0547674 0.035913 9.87698 0.0686646 -0.221253 0.205994
58.846 -0.0583587 0.0350152 9.8671 0.038147 0.076294 0.228882
58.856 -0.0664391 0.0520739 9.85094 0.0457764 -0.0457764 0.12207
58.866 -0.0601543 0.0673369 9.868 0.114441 -0.152588 0.175476
58.876 -0.0413 0.0709282 9.8671 0.076294 -0.152588 0.106812
58.886 -0.0421978 0.0538695 9.84735 0.0457764 -0.152588 0.114441
58.896 -0.0754174 0.0556652 9.8698 -0.0152588 -0.221253 0.076294
58.906 -0.0682347 0.0475848 9.85633 0.1297 0.0534058 0.221253
58.916 -0.0377087 0.0179565 9.85453 0.0457764 0.038147 0.198364
58.926 -0.0610521 0.0610521 9.87878 -0.0686646 0.0305176 0.0228882
58.936 -0.0484826 0.0466869 9.86261 0.0915528 -0.076294 0.0991822
58.946 -0.06195 0.0574608 9.87518 -0.0152588 0 0.160217
58.956 -0.0430956 0.0466869 9.84196 0.0991822 -0.0839234 -0.038147
58.966 -0.0520739 0.0413 9.87878 -0.0152588 0.076294 0.0228882
58.976 -0.0466869 0.0278326 9.87518 -0.0076294 -0.0305176 -0.0305176
58.986 -0.0583587 0.0341174 9.8698 -0.038147 0.137329 0.144959
58.996 -0.0610521 0.0413 9.88326 0.0991822 0 0.2594
59.006 -0.0646434 0.0421978 9.8671 0.0839234 0.160217 0.289917
59.016 -0.0736217 0.0628478 9.86172 0.0152588 -0.213623 0.0076294
59.026 -0.0610521 0.0377087 9.85094 -0.0076294 -0.137329 -0.0305176
59.036 -0.0556652 0.0161609 9.85094 0.0610352 -0.0534058 0.114441
59.046 -0.0556652 0.0493804 9.87339 -0.0152588 -0.0915528 0.0152588
59.056 -0.0574608 0.0601543 9.87788 0.0228882 -0.0991822 0.0457764
59.066 -0.0547674 0.0700304 9.87159 -0.0534058 -0.0457764 0.152588
59.076 -0.0610521 0.0610521 9.868 0.0152588 -0.076294 0.144959
59.086 -0.0511761 0.0457891 9.8671 -0.0610352 -0.038147 0.114441
59.096 -0.0673369 0.0493804 9.85453 -0.0305176 0.0686646 0.12207
59.106 -0.0664391 0.0475848 9.85723 0.0534058 0.167847 0.038147
59.116 -0.0430956 0.0323217 9.8671 0.0686646 -0.076294 -0.0305176
59.126 -0.0538695 0.0305261 9.88057 0.114441 -0.190735 0.0457764
59.136 -0.0475848 0.06195 9.85813 0.0991822 -0.0076294 0.2594
59.146 -0.0502782 0.071826 9.84735 0.038147 -0.114441 0.0610352
59.156 -0.0493804 0.0260369 9.86441 -0.0228882 -0.0457764 0.175476
59.166 -0.0484826 0.0466869 9.84196 0 -0.0610352 0.076294
59.176 -0.0808043 0.0448913 9.85274 0.0534058 -0.038147 0.0839234
59.186 -0.06195 0.0493804 9.868 0.038147 -0.137329 0.0305176
59.196 -0.0457891 0.0673369 9.8707 0.0228882 -0.1297 0.0991822
59.206 -0.0511761 0.0457891 9.85094 0.038147 -0.076294 0.106812
59.216 -0.0781108 0.0314239 9.86531 0.0152588 -0.152588 0.175476
59.226 -0.0781108 0.0350152 9.8689 0.0076294 -0.0228882 0.144959
59.236 -0.0583587 0.0314239 9.86621 0.144959 -0.076294 0.205994
59.246 -0.0700304 0.0314239 9.85992 0.0305176 0.0152588 0.0305176
59.256 -0.06195 0.0395043 9.87967 0.038147 -0.137329 0.0610352
59.266 -0.0682347 0.0404022 9.85992 0.0228882 -0.0457764 0
59.276 -0.0808043 0.0520739 9.8698 0.0152588 -0.106812 0.114441
59.286 -0.0502782 0.0350152 9.87159 0.0534058 0.076294 0.0839234
59.296 -0.0520739 0.0430956 9.84556 0.0991822 -0.0457764 0.137329
59.306 -0.0475848 0.0395043 9.88147 0 0 0.038147
59.316 -0.0421978 0.0745195 9.86531 0.0610352 -0.0839234 0.137329
59.326 -0.0700304 0.0439935 9.86441 0.0305176 -0.0915528 0.114441
59.336 -0.0664391 0.0646434 9.86531 0.0839234 0.0534058 0.152588
59.346 -0.0413 0.0628478 9.85364 -0.0152588 0.144959 0.12207
59.356 -0.0484826 0.0592565 9.88326 -0.076294 0 0.274658
59.366 -0.0673369 0.071826 9.88506 0 -0.0991822 0.12207
59.376 -0.0448913 0.0439935 9.85364 0.076294 0.0610352 0.0991822
59.386 -0.0538695 0.0421978 9.8689 0.0991822 -0.0076294 0.1297
59.396 -0.0646434 0.0520739 9.85543 0.0686646 0.175476 -0.038147
59.406 -0.0233435 0.0332195 9.85453 0.0686646 -0.0457764 0.236511
59.416 -0.0439935 0.0350152 9.85813 0.0076294 -0.0457764 0.0610352
59.426 -0.0547674 0.0610521 9.8707 0.0915528 0.0076294 0.167847
59.436 -0.0350152 0.06195 9.88416 0.0915528 -0.236511 0.137329
59.446 -0.0493804 0.0197522 9.85184 0.0534058 -0.0534058 0.167847
59.456 -0.0682347 0.0179565 9.83927 0.0686646 -0.0228882 0.114441
59.466 -0.0529717 0.0341174 9.86082 -0.0686646 -0.0228882 0.0839234
59.476 -0.0493804 0.0556652 9.85453 -0.0534058 -0.0152588 0.0228882
59.486 -0.0601543 0.0646434 9.85453 0.0152588 -0.12207 0.0534058
59.496 -0.0556652 0.0421978 9.86531 0.0457764 0.0991822 0.175476
59.506 -0.0511761 0.0368109 9.87429 0.0686646 0.0305176 0.144959
59.516 -0.0637456 0.0574608 9.87878 0.0915528 -0.137329 0.0915528
59.526 -0.0592565 0.0430956 9.86621 0.0305176 -0.236511 0.152588
59.536 -0.0673369 0.0547674 9.87518 0.0839234 -0.038147 0.144959
59.546 -0.0601543 0.0341174 9.88147 -0.0152588 -0.167847 0.137329
59.556 -0.06195 0.0439935 9.84645 0.0839234 -0.0915528 0.152588
59.566 -0.0493804 0.0475848 9.868 0.038147 -0.0991822 0.0152588
59.576 -0.0520739 0.0466869 9.85005 0.038147 -0.106812 0.076294
59.587 -0.0332195 0.0395043 9.85543 0.0457764 0.0076294 0.213623
59.597 -0.0646434 0.0502782 9.85274 -0.0305176 -0.183106 0.114441
59.607 -0.06195 0.0484826 9.87429 0.0839234 -0.205994 0.0534058
59.617 -0.0637456 0.0242413 9.87249 -0.038147 -0.1297 0.0228882
59.627 -0.0502782 0.0637456 9.84107 0.0152588 -0.0534058 0.167847
59.637 -0.0404022 0.0583587 9.84915 0.0915528 0 0.137329
59.646 -0.0475848 0.0592565 9.87339 0.114441 0.12207 0.244141
59.656 -0.0655413 0.0511761 9.85902 -0.0228882 -0.183106 0.106812
59.666 -0.0664391 0.0323217 9.84825 0.0534058 -0.0534058 0.282288
59.676 -0.0529717 0.0484826 9.83748 0.0076294 -0.0152588 0.0991822
59.686 -0.0484826 0.0583587 9.83478 0.038147 -0.0686646 0.0686646
59.696 -0.0448913 0.0421978 9.85094 0.0305176 -0.106812 0.167847
59.706 -0.0996586 0.0251391 9.85723 0.0686646 0.0534058 0.12207
59.716 -0.0655413 0.0637456 9.83927 0 -0.167847 0.0839234
59.726 -0.0520739 0.0377087 9.86172 -0.0228882 -0.0610352 0.25177
59.736 -0.0556652 0.0413 9.88686 -0.0610352 0.076294 0.144959
59.746 -0.0430956 0.0556652 9.87339 -0.0228882 -0.0686646 0.0305176
59.756 -0.0781108 0.0341174 9.85274 0.0228882 -0.289917 0.114441
59.766 -0.056563 0.0413 9.87788 0.0305176 -0.25177 0.12207
59.776 -0.0628478 0.0520739 9.84825 0.137329 -0.106812 0.167847
59.786 -0.0691326 0.0556652 9.86531 0.0152588 -0.175476 0.144959
59.796 -0.0529717 0.0377087 9.85633 0 -0.0991822 -0.0076294
59.806 -0.0323217 0.0386065 9.8689 0.0305176 -0.0686646 0.0534058
59.816 -0.0404022 0.0368109 9.85364 0.076294 -0.0915528 0.183106
59.826 -0.0888847 0.0475848 9.85992 0.076294 -0.0915528 0.183106
59.836 -0.0538695 0.06195 9.85005 0.0534058 -0.213623 0.0457764
59.846 -0.056563 0.0233435 9.87788 -0.0686646 -0.0915528 0.076294
59.856 -0.0538695 0.0511761 9.87249 0.038147 0.0228882 0.236511
59.866 -0.0754174 0.0484826 9.86621 -0.0228882 0.0152588 0.0991822
59.876 -0.0817021 0.0278326 9.83388 0.1297 0.076294 0.12207
59.886 -0.0637456 0.0332195 9.85723 0.0305176 -0.0534058 0.167847
59.896 -0.0502782 0.0305261 9.87429 0.0915528 -0.038147 0.038147
59.906 -0.0682347 0.0233435 9.84735 0.244141 -0.0839234 0.190735
59.916 -0.077213 0.0413 9.85453 0.0991822 -0.213623 0.0915528
59.926 -0.0511761 0.0520739 9.85453 0 0.0076294 0.0686646
59.936 -0.0700304 0.0323217 9.87878 0.137329 -0.144959 0.144959
59.946 -0.056563 0.02065 9.83837 0.106812 -0.0534058 0.0305176
59.956 -0.0664391 0.0709282 9.84915 0.0076294 -0.213623 0.12207
59.966 -0.0808043 0.0538695 9.87518 -0.0152588 -0.267029 0.160217
59.976 -0.0673369 0.06195 9.86351 0.0228882 -0.0457764 0.228882
59.986 -0.0547674 0.0493804 9.88686 0.0152588 0.0534058 0.152588
59.996 -0.0754174 0.0628478 9.85453 0.038147 0.0076294 -0.0305176
60.006 -0.0736217 0.0421978 9.84017 0.0228882 0 0.183106
60.016 -0.0457891 0.0233435 9.85543 -0.0228882 -0.0076294 0.1297
60.026 -0.0673369 0.0475848 9.86531 0.0457764 0.0686646 0.144959
60.036 -0.0691326 0.0350152 9.8698 0.221253 0.0839234 0.106812
60.046 -0.0601543 0.0529717 9.86261 0.0228882 -0.0610352 0.038147
60.056 -0.0538695 0.0395043 9.84825 -0.038147 0.0457764 0.144959
60.066 -0.0655413 0.0377087 9.87249 -0.076294 0 0.0686646
60.076 -0.0682347 0.0287304 9.85723 0.0228882 -0.0839234 0.137329
60.086 -0.0790087 0.0134674 9.86441 -0.0152588 -0.144959 0.114441
60.096 -0.0466869 0.0448913 9.8689 0.076294 -0.167847 0.152588
60.106 -0.0386065 0.0457891 9.87339 0.0152588 -0.312805 0.076294
60.116 -0.0601543 0.0395043 9.85543 -0.0915528 -0.0686646 0.106812
60.126 -0.0466869 0.0233435 9.8671 0.0457764 0.0228882 0.0991822
60.136 -0.0323217 0.035913 9.85364 -0.0915528 0.175476 0.160217
60.146 -0.0368109 0.056563 9.85364 -0.0228882 0.0305176 0.0839234
60.156 -0.06195 0.0484826 9.8707 0.076294 0.0076294 0.106812
60.166 -0.077213 0.0502782 9.89045 0.0686646 0.1297 0.0915528
60.176 -0.0754174 0.0430956 9.88147 0.0076294 -0.0534058 0.152588
60.186 -0.0538695 0.035913 9.87518 0.12207 -0.0457764 0.0915528
60.196 -0.0727239 0.0341174 9.88506 0.0228882 0.0228882 0.144959
60.206 -0.0583587 0.035913 9.86621 0.137329 -0.0457764 0.12207
60.216 -0.0421978 0.0448913 9.87518 0.0305176 -0.305176 0.144959
60.226 -0.0556652 0.0421978 9.86441 -0.0152588 -0.137329 0.114441
60.236 -0.0377087 0.0520739 9.88326 0.0686646 -0.160217 0.0686646
60.246 -0.0556652 0.0556652 9.8698 0.0686646 -0.0228882 0.114441
60.256 -0.0529717 0.06195 9.85723 0.076294 -0.0686646 0.183106
60.266 -0.071826 0.0870891 9.87339 -0.0152588 -0.183106 0.12207
60.276 -0.0421978 0.0592565 9.85005 0.0839234 -0.0152588 0.0076294
60.286 -0.0466869 0.0278326 9.87518 0.106812 -0.0228882 0.076294
60.296 -0.0484826 0.0457891 9.88237 0.0457764 -0.0076294 0.038147
60.306 -0.0529717 0.0583587 9.86172 0.0228882 0.0076294 0.1297
60.316 -0.0610521 0.0538695 9.84466 -0.0305176 0.190735 0.160217
60.326 -0.0574608 0.0377087 9.86621 0.0610352 -0.0228882 0.0839234
60.336 -0.0278326 0.0323217 9.84286 0.0152588 -0.114441 0.160217
60.346 -0.0736217 0.0547674 9.85453 -0.0228882 -0.0076294 0.114441
60.356 -0.0682347 0.0278326 9.88326 0 -0.175476 0.160217
60.366 -0.0529717 0.0350152 9.84017 0.038147 0.0610352 0.114441
60.376 -0.0529717 0.0493804 9.85992 0.0228882 0.0305176 0.0991822
60.386 -0.0475848 0.0493804 9.84915 -0.0228882 0.0610352 0.152588
60.396 -0.0448913 0.0538695 9.87339 -0.0610352 0.160217 0.114441
60.406 -0.0592565 0.0529717 9.87878 0.0839234 -0.213623 0.0915528
60.416 -0.0727239 0.0314239 9.86441 0 -0.152588 0.175476
60.426 -0.0763152 0.0574608 9.85184 0.0305176 -0.137329 0.144959
60.436 -0.0870891 0.06195 9.83119 0.0534058 0.0076294 0.0610352
60.446 -0.0439935 0.0529717 9.85453 0.106812 -0.0305176 0.076294
60.456 -0.0475848 0.0457891 9.8698 -0.0228882 -0.205994 0.0686646
60.466 -0.0709282 0.0556652 9.8707 0.0228882 -0.076294 0.144959
60.476 -0.0583587 0.0583587 9.85094 0.1297 -0.205994 0.183106
60.486 -0.0457891 0.0529717 9.86441 0.0457764 -0.198364 0.0534058
60.496 -0.06195 0.0323217 9.86621 0.0839234 -0.137329 0.160217
60.506 -0.0457891 0.0484826 9.84825 -0.0152588 -0.190735 0.12207
60.516 -0.0637456 0.0368109 9.86531 0.0152588 -0.1297 0.0839234
60.526 -0.0502782 0.0915782 9.87698 0.0305176 -0.0686646 0.0534058
60.536 -0.0601543 0.0556652 9.86351 0.0305176 0.0915528 0.0915528
60.546 -0.0628478 0.0664391 9.86351 0.0152588 -0.0534058 0.076294
60.556 -0.0592565 0.0395043 9.84466 0.0305176 -0.0228882 0.076294
60.566 -0.0601543 0.0556652 9.86261 0 -0.175476 0.0839234
60.576 -0.0601543 0.0448913 9.85005 0.0305176 0.038147 0.0686646
60.586 -0.0421978 0.0413 9.86531 0.12207 -0.0991822 0.106812
60.596 -0.0529717 0.0628478 9.84645 -0.0076294 -0.137329 0.0228882
60.606 -0.0709282 0.0466869 9.8689 0.0534058 -0.25177 0.0534058
60.616 -0.056563 0.0430956 9.85453 0.0305176 -0.12207 0.152588
60.626 -0.0538695 0.0583587 9.85005 0.038147 -0.0610352 0.175476
60.636 -0.0520739 0.0646434 9.8689 0.0839234 -0.076294 0.0534058
60.646 -0.0511761 0.0475848 9.88865 0.0991822 -0.0457764 0.038147
60.656 -0.0682347 0.056563 9.89763 -0.0228882 0.12207 0.038147
60.666 -0.0673369 0.0547674 9.87429 0.0305176 0.137329 0.076294
60.676 -0.0395043 0.0314239 9.84466 0.0610352 -0.114441 0
60.686 -0.0457891 0.0439935 9.85184 0.137329 -0.0152588 0.152588
60.696 -0.0413 0.0466869 9.85005 0.0228882 -0.183106 0.137329
60.706 -0.0466869 0.0466869 9.86351 0.076294 -0.0610352 0.076294
60.716 -0.0413 0.06195 9.89045 0.0228882 0.0686646 0.0610352
60.726 -0.0556652 0.0538695 9.87967 0.076294 0.0152588 0.144959
60.736 -0.0601543 0.0413 9.88057 0.0076294 -0.0991822 0.175476
60.746 -0.0466869 0.0395043 9.84196 0.076294 -0.267029 0.0915528
60.756 -0.0583587 0.0368109 9.87249 -0.0076294 -0.106812 0.0457764
60.766 -0.0529717 0.0421978 9.84466 -0.0534058 0.0457764 -0.0228882
60.776 -0.0493804 0.0628478 9.8698 0.0915528 0.0076294 0.160217
60.786 -0.0646434 0.06195 9.87518 0.0305176 0.076294 0.12207
60.796 -0.0673369 0.0700304 9.868 -0.0152588 -0.175476 0.160217
60.806 -0.0781108 0.0547674 9.85723 0.038147 0.0228882 0.160217
60.816 -0.0790087 0.0332195 9.85813 0.0305176 0.137329 0.106812
60.826 -0.0727239 0.0484826 9.86531 0.0534058 0.0228882 0.160217
60.836 -0.0502782 0.0475848 9.85094 0.0152588 0.0457764 0.0534058
60.846 -0.0502782 0.0547674 9.85364 0.0610352 -0.0457764 0.221253
60.856 -0.0395043 0.0637456 9.85633 0.038147 -0.0991822 0.0534058
60.866 -0.0466869 0.0448913 9.8707 0.038147 -0.190735 0.236511
60.876 -0.0574608 0.0233435 9.87518 0.0228882 -0.228882 0.0915528
60.886 -0.0323217 0.0421978 9.85453 -0.0457764 -0.213623 0.0152588
60.896 -0.0556652 0.0799065 9.87608 0.0534058 0 0.144959
60.906 -0.0583587 0.056563 9.86261 0.114441 -0.076294 0.160217
60.916 -0.0727239 0.0287304 9.86621 0.0839234 0 0.0610352
60.926 -0.0745195 0.0233435 9.85992 -0.038147 -0.0305176 -0.038147
60.936 -0.0610521 0.0332195 9.85274 -0.0915528 -0.160217 0.0610352
60.946 -0.0834978 0.0655413 9.87429 -0.0076294 -0.076294 0.0457764
60.956 -0.0502782 0.0655413 9.87698 0.0152588 -0.1297 0.0839234
60.966 -0.056563 0.0628478 9.8671 0.0152588 0.0534058 0.1297
60.976 -0.0601543 0.0350152 9.85094 -0.0076294 -0.0610352 0.144959
60.986 -0.0421978 0.0529717 9.84017 -0.0534058 0.167847 0.12207
60.996 -0.0421978 0.0601543 9.84466 0.0686646 0.0305176 0.12207
61.006 -0.0448913 0.0502782 9.85274 0.0228882 0.0152588 0.1297
61.016 -0.077213 0.0547674 9.88416 0.0610352 -0.12207 0.106812
61.026 -0.0646434 0.0547674 9.86531 0.0457764 0.0991822 0.152588
61.036 -0.0448913 0.0601543 9.85005 0.12207 -0.183106 0.0839234
61.046 -0.0628478 0.0610521 9.84376 -0.0152588 -0.0457764 0.114441
61.056 -0.0395043 0.0368109 9.85813 0.0686646 -0.183106 0.076294
61.066 -0.06195 0.0269348 9.86441 0.0076294 0.106812 0.167847
61.076 -0.0574608 0.0305261 9.89135 0.0686646 0.167847 0.114441
61.086 -0.0547674 0.0439935 9.85813 0.076294 -0.106812 0.0152588
61.096 -0.0583587 0.0781108 9.85813 0.0457764 -0.0228882 0.25177
61.106 -0.0736217 0.0529717 9.84735 0.0534058 -0.0228882 0.0305176
61.116 -0.0682347 0.0475848 9.8698 0.076294 0.038147 0.0610352
61.126 -0.0529717 0.0466869 9.85274 0.1297 -0.076294 0.12207
61.136 -0.0592565 0.0466869 9.88326 0.1297 -0.076294 0.12207
61.146 -0.0511761 0.0628478 9.87159 0.0839234 -0.0228882 0.213623
61.156 -0.0502782 0.0421978 9.85633 0.0915528 0.0076294 0.190735
61.166 -0.0583587 0.0386065 9.84466 0.038147 -0.0228882 0.0991822
61.176 -0.0610521 0.0520739 9.84466 0.0610352 0.0839234 0.114441
61.186 -0.056563 0.0332195 9.87608 -0.0305176 -0.0076294 -0.0152588
61.196 -0.0592565 0.0421978 9.8707 -0.114441 -0.038147 0.137329
61.206 -0.0664391 0.0520739 9.8707 -0.038147 -0.236511 0.198364
61.216 -0.0547674 0.0538695 9.85453 -0.0076294 0.0534058 0.221253
61.226 -0.0538695 0.0493804 9.85184 -0.0076294 0.0305176 0.0991822
61.236 -0.0332195 0.0475848 9.85813 0.137329 -0.12207 0.0076294
61.247 -0.0448913 0.0520739 9.83748 -0.0152588 -0.0839234 0.106812
61.257 -0.0413 0.0583587 9.88775 0.0610352 -0.0152588 0.144959
61.267 -0.0592565 0.0332195 9.8698 -0.0076294 0.12207 0.244141
61.277 -0.0610521 0.0556652 9.85094 -0.0152588 -0.0534058 0.152588
61.287 -0.0790087 0.0574608 9.83837 0.0152588 -0.167847 0.0534058
61.297 -0.0942717 0.0457891 9.86261 0.076294 -0.106812 0.038147
61.307 -0.0691326 0.0538695 9.86531 -0.0457764 0.175476 0.1297
61.316 -0.0817021 0.035913 9.86172 -0.038147 0.0915528 0.137329
61.326 -0.0655413 0.0413 9.87518 0.0991822 -0.106812 0.152588
61.336 -0.0736217 0.0529717 9.8707 0.0686646 -0.0534058 0.0534058
61.346 -0.0610521 0.0466869 9.85543 0.076294 -0.1297 0.0839234
61.356 -0.0601543 0.0520739 9.85902 0.0305176 0.0305176 -0.0305176
61.366 -0.0502782 0.0529717 9.86261 0.0610352 0.0534058 0.0839234
