opt_t p_x p_y wall_0 wall_1 img_quality
480.596 1.08825 -30.804 4921 4924 233
480.606 1.08825 -30.804 4916 4923 238
480.616 1.08825 -30.804 4914 4924 237
480.626 1.08825 -30.804 4914 4924 236
480.636 1.08825 -30.804 4919 4924 234
480.646 1.08825 -30.804 4918 4920 237
480.656 1.08825 -30.804 4918 4922 234
480.666 1.08825 -30.804 4926 4925 241
480.676 1.08825 -30.804 4922 4923 238
480.686 1.08825 -30.804 4920 4922 236
480.696 1.08825 -30.804 4925 4922 238
480.706 1.08825 -30.804 4920 4923 235
480.716 1.08825 -30.804 4916 4922 239
480.726 1.08825 -30.804 4931 4923 242
480.736 1.08825 -30.804 4928 4922 238
480.746 1.08825 -30.804 4913 4921 240
480.756 1.08825 -30.804 4919 4923 240
480.766 1.08825 -30.804 4919 4924 235
480.776 1.08825 -30.804 4920 4923 238
480.786 1.08825 -30.804 4917 4921 242
480.796 1.08825 -30.804 4917 4921 241
480.806 1.08825 -30.804 4923 4923 241
480.816 1.08825 -30.804 4916 4922 233
480.826 1.08825 -30.804 4919 4923 238
480.836 1.08825 -30.804 4922 4922 237
480.846 1.08825 -30.804 4918 4921 240
480.856 1.08825 -30.804 4922 4923 239
480.866 1.08825 -30.804 4924 4924 239
480.876 1.08825 -30.804 4925 4923 235
480.886 1.08825 -30.804 4923 4922 238
480.896 1.08825 -30.804 4919 4922 240
480.906 1.08825 -30.804 4918 4921 241
480.916 1.08825 -30.804 4919 4922 231
480.926 1.08825 -30.804 4922 4924 237
480.936 1.08825 -30.804 4919 4922 238
480.946 1.08825 -30.804 4916 4922 233
480.956 1.08825 -30.804 4918 4924 233
480.966 1.08825 -30.804 4916 4925 237
480.976 1.08825 -30.804 4918 4924 235
480.986 1.08825 -30.804 4921 4924 239
480.996 1.08825 -30.804 4920 4924 239
481.006 1.08825 -30.804 4924 4920 238
481.016 1.08825 -30.804 4928 4922 231
481.026 1.08825 -30.804 4922 4923 241
481.036 1.08825 -30.804 4914 4921 235
481.046 1.08825 -30.804 4916 4922 231
481.056 1.08825 -30.804 4925 4922 241
481.066 1.08825 -30.804 4926 4924 237
481.076 1.08825 -30.804 4920 4926 233
481.086 1.08825 -30.804 4919 4924 246
481.096 1.08825 -30.804 4923 4923 234
481.107 1.08825 -30.804 4923 4925 236
481.117 1.08825 -30.804 4921 4923 235
481.127 1.08825 -30.804 4921 4921 237
481.137 1.08825 -30.804 4918 4921 234
481.147 1.08825 -30.804 4919 4924 236
481.157 1.08825 -30.804 4917 4923 240
481.166 1.08825 -30.804 4916 4921 240
481.176 1.08825 -30.804 4916 4922 237
481.186 1.08825 -30.804 4922 4922 234
481.196 1.08825 -30.804 4923 4924 240
481.206 1.08825 -30.804 4915 4924 238
481.216 1.08825 -30.804 4916 4923 233
481.226 1.08825 -30.804 4914 4923 240
481.236 1.08825 -30.804 4917 4923 245
481.246 1.08825 -30.804 4924 4924 238
481.256 1.08825 -30.804 4920 4922 239
481.266 1.08825 -30.804 4913 4922 238
481.276 1.08825 -30.804 4925 4925 237
481.286 1.08825 -30.804 4926 4925 228
481.296 1.08825 -30.804 4911 4923 238
481.306 1.08825 -30.804 4909 4922 238
481.316 1.08825 -30.804 4911 4920 235
481.326 1.08825 -30.804 4913 4919 240
481.336 1.08825 -30.804 4916 4922 240
481.346 1.08825 -30.804 4924 4922 237
481.356 1.08825 -30.804 4929 4924 240
481.366 1.08825 -30.804 4920 4923 228
481.376 1.08825 -30.804 4918 4922 240
481.386 1.08825 -30.804 4923 4923 240
481.396 1.08825 -30.804 4923 4922 235
481.406 1.08825 -30.804 4918 4921 239
481.416 1.08825 -30.804 4918 4921 239
481.426 1.08825 -30.804 4916 4924 229
481.436 1.08825 -30.804 4915 4924 234
481.446 1.08825 -30.804 4920 4922 234
481.456 1.08825 -30.804 4919 4922 235
481.466 1.08825 -30.804 4917 4923 234
481.476 1.08825 -30.804 4912 4924 233
481.486 1.08825 -30.804 4909 4924 233
481.496 1.08825 -30.804 4911 4923 238
481.506 1.08825 -30.804 4916 4919 238
481.516 1.08825 -30.804 4920 4919 236
481.526 1.08825 -30.804 4919 4922 233
481.536 1.08825 -30.804 4913 4922 238
481.546 1.08825 -30.804 4916 4923 238
481.556 1.08825 -30.804 4921 4926 233
481.566 1.08825 -30.804 4918 4924 240
481.576 1.08825 -30.804 4920 4923 233
481.586 1.08825 -30.804 4919 4924 242
481.596 1.08825 -30.804 4916 4924 236
481.606 1.08825 -30.804 4915 4923 238
481.616 1.08825 -30.804 4913 4922 238
481.626 1.08825 -30.804 4918 4923 228
481.636 1.08825 -30.804 4920 4924 228
481.646 1.08825 -30.804 4918 4922 234
481.656 1.08825 -30.804 4914 4922 240
481.666 1.08825 -30.804 4912 4922 236
481.676 1.08825 -30.804 4919 4922 243
481.686 1.08825 -30.804 4923 4924 235
481.696 1.08825 -30.804 4918 4923 238
481.706 1.08825 -30.804 4916 4921 237
481.716 1.08825 -30.804 4915 4922 236
481.726 1.08825 -30.804 4915 4924 239
481.736 1.08825 -30.804 4916 4925 238
481.746 1.08825 -30.804 4922 4925 239
481.756 1.08825 -30.804 4927 4924 238
481.766 1.08825 -30.804 4921 4923 242
481.776 1.08825 -30.804 4917 4922 240
481.786 1.08825 -30.804 4920 4922 235
481.796 1.08825 -30.804 4916 4921 237
481.806 1.08825 -30.804 4910 4920 236
481.816 1.08825 -30.804 4916 4922 235
481.826 1.08825 -30.804 4917 4924 235
481.836 1.08825 -30.804 4914 4923 241
481.846 1.08825 -30.804 4917 4921 237
481.856 1.08825 -30.804 4919 4921 235
481.866 1.08825 -30.804 4921 4921 243
481.876 1.08825 -30.804 4918 4923 245
481.886 1.08825 -30.804 4915 4923 241
481.896 1.08825 -30.804 4922 4924 234
481.906 1.08825 -30.804 4922 4924 236
481.916 1.08825 -30.804 4918 4923 243
481.926 1.08825 -30.804 4921 4920 239
481.936 1.08825 -30.804 4921 4920 235
481.946 1.08825 -30.804 4912 4923 237
481.956 1.08825 -30.804 4911 4923 229
481.966 1.08825 -30.804 4920 4923 236
481.976 1.08825 -30.804 4925 4921 236
481.986 1.08825 -30.804 4926 4922 241
481.996 1.08825 -30.804 4927 4924 234
482.006 1.08825 -30.804 4917 4922 237
482.016 1.08825 -30.804 4910 4922 232
482.026 1.08825 -30.804 4913 4921 237
482.036 1.08825 -30.804 4913 4922 241
482.046 1.08825 -30.804 4918 4923 237
482.056 1.08825 -30.804 4916 4923 235
482.066 1.08825 -30.804 4921 4924 237
482.076 1.08825 -30.804 4920 4924 236
482.086 1.08825 -30.804 4914 4923 236
482.096 1.08825 -30.804 4914 4922 234
482.106 1.08825 -30.804 4914 4920 238
482.116 1.08825 -30.804 4919 4919 246
482.126 1.08825 -30.804 4922 4922 238
482.136 1.08825 -30.804 4919 4925 244
482.146 1.08825 -30.804 4913 4923 239
482.156 1.08825 -30.804 4913 4922 238
482.166 1.08825 -30.804 4914 4921 238
482.176 1.08825 -30.804 4914 4920 237
482.186 1.08825 -30.804 4914 4924 234
482.196 1.08825 -30.804 4919 4924 237
482.206 1.08825 -30.804 4923 4923 237
482.216 1.08825 -30.804 4918 4923 234
482.226 1.08825 -30.804 4914 4922 236
482.236 1.08825 -30.804 4915 4921 240
482.246 1.08825 -30.804 4917 4922 239
482.256 1.08825 -30.804 4920 4923 239
482.266 1.08825 -30.804 4918 4921 242
482.276 1.08825 -30.804 4923 4921 237
482.286 1.08825 -30.804 4927 4922 237
482.296 1.08825 -30.804 4921 4923 232
482.306 1.08825 -30.804 4921 4925 240
482.316 1.08825 -30.804 4920 4924 238
482.326 1.08825 -30.804 4917 4921 238
482.336 1.08825 -30.804 4916 4920 241
482.346 1.08825 -30.804 4919 4923 232
482.356 1.08825 -30.804 4921 4925 238
482.366 1.08825 -30.804 4915 4923 241
482.376 1.08825 -30.804 4917 4921 230
482.386 1.08825 -30.804 4923 4923 238
482.396 1.08825 -30.804 4920 4925 229
482.406 1.08825 -30.804 4919 4924 238
482.416 1.08825 -30.804 4916 4925 234
482.426 1.08825 -30.804 4914 4924 234
482.436 1.08825 -30.804 4923 4922 233
482.446 1.08825 -30.804 4927 4923 234
482.456 1.08825 -30.804 4921 4925 238
482.466 1.08825 -30.804 4921 4924 237
482.476 1.08825 -30.804 4919 4923 231
482.486 1.08825 -30.804 4915 4923 234
482.496 1.08825 -30.804 4918 4922 232
482.506 1.08825 -30.804 4917 4923 235
482.516 1.08825 -30.804 4928 4924 240
482.526 1.08825 -30.804 4932 4922 240
482.536 1.08825 -30.804 4920 4923 236
482.546 1.08825 -30.804 4920 4924 239
482.556 1.08825 -30.804 4920 4923 240
482.566 1.08825 -30.804 4915 4920 241
482.576 1.08825 -30.804 4920 4921 231
482.586 1.08825 -30.804 4922 4923 239
482.596 1.08825 -30.804 4916 4921 239
482.606 1.08825 -30.804 4915 4921 239
482.616 1.08825 -30.804 4919 4921 239
482.626 1.08825 -30.804 4921 4920 234
482.636 1.08825 -30.804 4921 4922 234
482.646 1.08825 -30.804 4925 4923 231
482.656 1.08825 -30.804 4922 4922 238
482.666 1.08825 -30.804 4919 4923 232
482.676 1.08825 -30.804 4918 4924 238
482.686 1.08825 -30.804 4917 4921 240
482.696 1.08825 -30.804 4916 4921 239
482.706 1.08825 -30.804 4911 4922 236
482.716 1.08825 -30.804 4907 4920 236
482.726 1.08825 -30.804 4907 4921 237
482.736 1.08825 -30.804 4914 4921 235
482.746 1.08825 -30.804 4920 4923 234
482.756 1.08825 -30.804 4923 4925 234
482.766 1.08825 -30.804 4924 4923 240
482.776 1.08825 -30.804 4923 4922 234
482.786 1.08825 -30.804 4926 4921 237
482.796 1.08825 -30.804 4927 4921 238
482.806 1.08825 -30.804 4924 4923 238
482.816 1.08825 -30.804 4919 4923 236
482.826 1.08825 -30.804 4916 4921 237
482.836 1.08825 -30.804 4914 4920 232
482.846 1.08825 -30.804 4921 4922 241
482.857 1.08825 -30.804 4927 4923 238
482.867 1.08825 -30.804 4922 4921 237
482.877 1.08825 -30.804 4919 4922 240
482.887 1.08825 -30.804 4921 4923 234
482.897 1.08825 -30.804 4925 4925 240
482.907 1.08825 -30.804 4924 4926 235
482.917 1.08825 -30.804 4921 4924 239
482.926 1.08825 -30.804 4920 4923 243
482.936 1.08825 -30.804 4922 4922 237
482.946 1.08825 -30.804 4924 4923 238
482.956 1.08825 -30.804 4923 4925 239
482.966 1.08825 -30.804 4921 4926 235
482.976 1.08825 -30.804 4919 4926 239
482.986 1.08825 -30.804 4919 4926 239
482.996 1.08825 -30.804 4912 4923 238
483.006 1.08825 -30.804 4909 4921 232
483.016 1.08825 -30.804 4916 4920 235
483.026 1.08825 -30.804 4921 4923 235
483.036 1.08825 -30.804 4920 4925 237
483.046 1.08825 -30.804 4916 4924 240
483.056 1.08825 -30.804 4916 4920 235
483.066 1.08825 -30.804 4919 4922 235
483.076 1.08825 -30.804 4917 4926 235
483.086 1.08825 -30.804 4915 4923 239
483.096 1.08825 -30.804 4915 4922 238
483.106 1.08825 -30.804 4915 4924 234
483.116 1.08825 -30.804 4917 4925 235
483.126 1.08825 -30.804 4920 4924 242
483.136 1.08825 -30.804 4917 4923 231
483.146 1.08825 -30.804 4919 4921 235
483.156 1.08825 -30.804 4921 4923 240
483.166 1.08825 -30.804 4917 4924 233
483.176 1.08825 -30.804 4915 4923 233
483.186 1.08825 -30.804 4913 4921 240
483.196 1.08825 -30.804 4915 4923 238
483.206 1.08825 -30.804 4921 4923 239
483.216 1.08825 -30.804 4923 4922 239
483.226 1.08825 -30.804 4920 4925 233
483.236 1.08825 -30.804 4916 4926 236
483.246 1.08825 -30.804 4922 4927 240
483.256 1.08825 -30.804 4929 4925 234
483.266 1.08825 -30.804 4925 4924 235
483.276 1.08825 -30.804 4922 4925 238
483.286 1.08825 -30.804 4921 4924 240
483.296 1.08825 -30.804 4921 4925 239
483.306 1.08825 -30.804 4915 4923 234
483.316 1.08825 -30.804 4914 4925 238
483.326 1.08825 -30.804 4912 4924 232
483.336 1.08825 -30.804 4908 4922 237
483.346 1.08825 -30.804 4919 4924 237
483.356 1.08825 -30.804 4924 4922 238
483.366 1.08825 -30.804 4920 4922 240
483.376 1.08825 -30.804 4917 4923 240
483.386 1.08825 -30.804 4917 4923 235
483.396 1.08825 -30.804 4917 4925 243
483.406 1.08825 -30.804 4917 4924 232
483.416 1.08825 -30.804 4916 4920 234
483.426 1.08825 -30.804 4919 4921 239
483.436 1.08825 -30.804 4922 4923 240
483.446 1.08825 -30.804 4920 4923 234
483.456 1.08825 -30.804 4914 4922 238
483.466 1.08825 -30.804 4916 4921 240
483.476 1.08825 -30.804 4920 4922 233
483.486 1.08825 -30.804 4916 4922 235
483.496 1.08825 -30.804 4918 4922 236
483.506 1.08825 -30.804 4919 4922 234
483.516 1.08825 -30.804 4917 4922 237
483.526 1.08825 -30.804 4915 4922 237
483.536 1.08825 -30.804 4918 4922 240
483.546 1.08825 -30.804 4926 4922 238
483.556 1.08825 -30.804 4928 4923 237
483.566 1.08825 -30.804 4921 4923 237
483.576 1.08825 -30.804 4917 4921 237
483.586 1.08825 -30.804 4918 4920 235
483.596 1.08825 -30.804 4917 4921 230
483.606 1.08825 -30.804 4920 4921 236
483.616 1.08825 -30.804 4923 4921 236
483.626 1.08825 -30.804 4920 4922 239
483.636 1.08825 -30.804 4916 4924 234
483.646 1.08825 -30.804 4922 4924 241
483.656 1.08825 -30.804 4919 4922 238
483.666 1.08825 -30.804 4916 4921 240
483.676 1.08825 -30.804 4921 4920 236
483.686 1.08825 -30.804 4918 4920 240
483.696 1.08825 -30.804 4909 4922 238
483.706 1.08825 -30.804 4914 4922 237
483.716 1.08825 -30.804 4921 4923 240
483.726 1.08825 -30.804 4916 4924 232
483.736 1.08825 -30.804 4918 4921 234
483.746 1.08825 -30.804 4918 4923 232
483.756 1.08825 -30.804 4918 4924 232
483.766 1.08825 -30.804 4925 4923 243
483.776 1.08825 -30.804 4921 4924 238
483.786 1.08825 -30.804 4920 4923 228
483.796 1.08825 -30.804 4925 4925 237
483.806 1.08825 -30.804 4923 4923 236
483.816 1.08825 -30.804 4918 4921 233
483.826 1.08825 -30.804 4914 4924 240
483.836 1.08825 -30.804 4919 4922 235
483.846 1.08825 -30.804 4922 4922 236
483.856 1.08825 -30.804 4923 4925 239
483.866 1.08825 -30.804 4924 4927 232
483.876 1.08825 -30.804 4918 4924 241
483.886 1.08825 -30.804 4916 4921 234
483.896 1.08825 -30.804 4917 4922 235
483.906 1.08825 -30.804 4915 4921 230
483.916 1.08825 -30.804 4920 4921 236
483.926 1.08825 -30.804 4920 4922 235
483.936 1.08825 -30.804 4914 4925 235
483.946 1.08825 -30.804 4915 4924 235
483.956 1.08825 -30.804 4916 4924 240
483.966 1.08825 -30.804 4914 4923 238
483.976 1.08825 -30.804 4914 4922 237
483.986 1.08825 -30.804 4918 4922 247
483.996 1.08825 -30.804 4923 4922 237
484.006 1.08825 -30.804 4919 4921 234
484.016 1.08825 -30.804 4920 4921 238
484.026 1.08825 -30.804 4923 4923 242
484.036 1.08825 -30.804 4916 4924 241
484.046 1.08825 -30.804 4914 4924 233
484.056 1.08825 -30.804 4915 4922 239
484.066 1.08825 -30.804 4916 4922 231
484.076 1.08825 -30.804 4919 4924 235
484.086 1.08825 -30.804 4923 4924 237
484.096 1.08825 -30.804 4921 4923 237
